paper,link_count,new_seq_data,availability,data_public_private,software_links,keywords,submitter,comments,data_available,...10,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,...41
https://journals.asm.org/doi/10.1128/msphere.00874-21,5,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1149,10.1128/msphere.00874-21,mSphere,1/5/22,1/22/23,2/23/22,10.1128/msphere.00874-21,2/13/23,2379-5042,1,2/23/22,235,NA,10.1128,American Society for Microbiology,0.9727921,Crossref,49,49,1,"Molecular Biology,Microbiology","The Protective Role of 1,8-Dihydroxynaphthalene–Melanin on Conidia of the Opportunistic Human Pathogen Aspergillus fumigatus Revisited: No Role in Protection against Hydrogen Peroxide and Superoxides",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msphere.00874-21,7,"<jats:p>Opportunistic pathogens like<jats:named-content content-type=""genus-species"">Aspergillus fumigatus</jats:named-content>have strategies to protect themselves against reactive oxygen species like hydrogen peroxides and superoxides that are produced by immune cells. DHN-melanin is the green pigment on conidia of<jats:named-content content-type=""genus-species"">Aspergillus fumigatus</jats:named-content>and more than 2 decades ago was reported to protect conidia against hydrogen peroxide.</jats:p>",en,mSphere,NA,2022,NA
https://journals.asm.org/doi/10.1128/msystems.00047-18,2,Yes,Yes,Public,NA,"GenBank, ""accession number"", ""accession no.""",acollens@umich.edu,GenBank numbers in Table S2,Data Available,1247,10.1128/mSystems.00047-18,mSystems,7/23/18,3/8/22,8/28/18,10.1128/msystems.00047-18,2/9/23,2379-5077,4,8/28/18,235,NA,10.1128,American Society for Microbiology,0.97715443,Crossref,68,68,21,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Responses of the Human Gut
            <i>Escherichia coli</i>
            Population to Pathogen and Antibiotic Disturbances",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00047-18,3,"<jats:p>
            Research on human-associated
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            tends to focus on pathogens, such as enterotoxigenic
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            (ETEC) strains, which are a leading cause of diarrhea in developing countries. However, the severity of disease caused by these pathogens is thought to be influenced by the microbiome. The nonpathogenic
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            community that resides in the human gastrointestinal tract may play a role in pathogen colonization and disease severity and may become a reservoir for virulence and antibiotic resistance genes. Our study used whole-genome sequencing of
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            before, during, and after challenge with an archetype ETEC isolate, H10407, and antibiotic treatment to explore the diversity and resiliency of the resident
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            population in response to the ecological disturbances caused by pathogen invasion and antibiotic treatment.
          </jats:p>",en,mSystems,NA,2018,NA
https://journals.asm.org/doi/10.1128/msystems.00080-20,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1272,10.1128/mSystems.00080-20,mSystems,8/17/20,3/14/22,8/25/20,10.1128/msystems.00080-20,1/29/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.9665245,Crossref,45,45,1,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Cyclophosphamide Increases
            <i>Lactobacillus</i>
            in the Intestinal Microbiota in Chickens",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00080-20,5,"<jats:p>Poultry production is a very intensive industry. Due to the substantial number of animals being raised by any one producer, even small variations in productivity lead to important economical outcomes. The intestinal microbiota of birds is under intense scrutiny by the immune system. Therefore, it is a factor that can influence the states of health and disease of the host. The body of knowledge on the interactions between these systems is gradually bringing practical guidance for poultry production.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00115-21,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1208,10.1128/mSystems.00115-21,mSystems,3/22/21,3/8/22,4/27/21,10.1128/msystems.00115-21,2/15/23,2379-5077,2,4/27/21,235,NA,10.1128,American Society for Microbiology,0.9960464,Crossref,89,89,38,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","High-Fiber, Whole-Food Dietary Intervention Alters the Human Gut Microbiome but Not Fecal Short-Chain Fatty Acids",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00115-21,6,"<jats:p>A profound decrease in the consumption of dietary fiber in many parts of the world in the last century may be associated with the increasing prevalence of type II diabetes, colon cancer, and other health problems. A typical U.S. diet includes about ∼15 g of fiber per day, far less fiber than the daily recommended allowance.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00125-20,1,No,Yes,NA,NA,NA,jocolova@med.umich.edu,"MS in MassIVE, and iOMEGA",Data Available,1227,10.1128/mSystems.00125-20,mSystems,6/1/20,3/8/22,6/30/20,10.1128/msystems.00125-20,1/23/23,2379-5077,3,6/30/20,235,NA,10.1128,American Society for Microbiology,0.98546803,Crossref,71,71,24,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Comparative Genomics and Metabolomics in the Genus
            <i>Nocardia</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00125-20,5,"<jats:p>
            Our work emphasizes that
            <jats:italic>Nocardia</jats:italic>
            represent a prolific source for natural products rivaling better-characterized genera such as
            <jats:italic>Streptomyces</jats:italic>
            or
            <jats:italic>Amycolatopsis</jats:italic>
            . Furthermore, we showed that large-scale analysis of biosynthetic gene clusters using similarity networks with high stringency allows the distinction and prediction of natural product structural variations. This will facilitate future genomics-driven drug discovery campaigns.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00166-16,1,No,Yes,NA,GitHub,"sequence, sequencing, nucleotide, ""454""",pschloss@umich.edu,Secondary analysis paper without accession numbers. Link to GitHub for analysis and citations of original papers,Data Available,1296,10.1128/mSystems.00166-16,mSystems,2/22/17,3/8/22,2/28/17,10.1128/msystems.00166-16,2/11/23,2379-5077,1,2/28/17,235,NA,10.1128,American Society for Microbiology,0.9522372,Crossref,14,14,48,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Uncovering the Horseshoe Effect in Microbial Analyses,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00166-16,2,"<jats:p>The horseshoe effect is often considered an artifact of dimensionality reduction. We show that this is not true in the case for microbiome data and that, in fact, horseshoes can help analysts discover microbial niches across environments.</jats:p>",en,mSystems,NA,2017,NA
https://journals.asm.org/doi/10.1128/msystems.00182-18,1,Yes,Yes,Public,NA,"sequence, sequencing, GenBank, nucleotide, Illumina, PacBio, ""DRA database""",pschloss@umich.edu,NA,Data Available,1299,10.1128/mSystems.00182-18,mSystems,10/29/18,3/8/22,10/30/18,10.1128/msystems.00182-18,1/23/23,2379-5077,5,10/30/18,235,NA,10.1128,American Society for Microbiology,0.94980806,Crossref,72,72,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Loss of Bacitracin Resistance Due to a Large Genomic Deletion among
            <i>Bacillus anthracis</i>
            Strains",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00182-18,3,"<jats:p>
            Anthrax is caused by
            <jats:named-content content-type=""genus-species"">Bacillus anthracis</jats:named-content>
            , an endospore-forming soil bacterium. The genetic diversity of
            <jats:named-content content-type=""genus-species"">B. anthracis</jats:named-content>
            is known to be low compared with that of
            <jats:named-content content-type=""genus-species"">Bacillus</jats:named-content>
            species. In this study, we performed whole-genome sequencing of Zambian isolates of
            <jats:named-content content-type=""genus-species"">B. anthracis</jats:named-content>
            to understand the genetic diversity between closely related strains. Comparison of genomic sequences revealed that closely related strains were separated into three groups based on single nucleotide polymorphisms distributed throughout the genome. A large genomic deletion was detected in the region containing a bacitracin resistance gene cluster flanked by rRNA operons, resulting in the loss of bacitracin resistance. The structure of the deleted region, which was also conserved among species of the
            <jats:named-content content-type=""genus-species"">Bacillus cereus</jats:named-content>
            group, has the potential for both deletion and amplification and thus might be enabling the species to flexibly control the level of bacitracin resistance for adaptive evolution.
          </jats:p>",en,mSystems,NA,2018,NA
https://journals.asm.org/doi/10.1128/msystems.00185-21,2,No,Yes,NA,Bitbucket,"sequence, sequencing, NCBI, GenBank, nucleotide, ""accession number"", ""PATRIC resource""",pschloss@umich.edu,THis is a secondary data analysis paper. Didn't generate any data but does use data from PATRIC,Data Available,1298,10.1128/mSystems.00185-21,mSystems,6/15/21,3/8/22,6/29/21,10.1128/msystems.00185-21,2/8/23,2379-5077,3,6/29/21,235,NA,10.1128,American Society for Microbiology,0.95006573,Crossref,66,66,5,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Predicting Antimicrobial Resistance Using Partial Genome Alignments,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00185-21,6,<jats:p>Antimicrobial resistance causes thousands of deaths annually worldwide. Understanding the regions of the genome that are involved in antimicrobial resistance is important for developing mitigation strategies and preventing transmission.</jats:p>,en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00193-20,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1289,10.1128/mSystems.00193-20,mSystems,4/12/21,3/8/22,4/27/21,10.1128/msystems.00193-20,7/15/22,2379-5077,2,4/27/21,235,NA,10.1128,American Society for Microbiology,0.95561975,Crossref,100,100,10,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Children with Autism and Their Typically Developing Siblings Differ in Amplicon Sequence Variants and Predicted Functions of Stool-Associated Microbes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00193-20,6,"<jats:p>Autism spectrum disorder (ASD), which now affects 1 in 59 children in the United States, is known to have comorbidity with gut disorders of a variety of types; however, the link to the microbiome remains poorly characterized. Recent work has provided compelling evidence to link the gut microbiome to the autism phenotype in mouse models, but identification of specific taxa associated with autism has suffered replicability issues in humans.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00266-20,1,No,No,NA,NA,NA,jocolova@med.umich.edu,NA,No Data Available,1275,10.1128/mSystems.00266-20,mSystems,5/5/20,3/8/22,6/30/20,10.1128/msystems.00266-20,2/20/23,2379-5077,3,6/30/20,235,NA,10.1128,American Society for Microbiology,0.9624122,Crossref,22,22,153,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","SARS-CoV-2 and ORF3a: Nonsynonymous Mutations, Functional Domains, and Viral Pathogenesis",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00266-20,5,"<jats:p>At the surge of the coronavirus disease 2019 (COVID-19) pandemic, we detected and identified six functional domains (I to VI) in the SARS-CoV-2 3a protein. Our analysis showed that the functional domains were linked to virulence, infectivity, ion channel formation, and virus release in SARS-CoV-2 3a. Our study also revealed the functional importance of conserved domains across the species barrier. Observations reported in this study merit experimental confirmation.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00288-20,4,No,Yes,NA,NA,NA,jocolova@med.umich.edu,"GO scripts, executable, webserver",Data Available,1256,10.1128/mSystems.00288-20,mSystems,8/3/20,3/8/22,8/25/20,10.1128/msystems.00288-20,2/17/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.9742716,Crossref,45,45,15,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",T3SEpp: an Integrated Prediction Pipeline for Bacterial Type III Secreted Effectors,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00288-20,5,"<jats:p>Type III secreted effector (T3SE) prediction remains a big computational challenge. In practical applications, current software tools often suffer problems of high false-positive rates. One of the causal factors could be the relatively unitary type of biological features used for the design and training of the models. In this research, we made a comprehensive survey on the sequence-based features of T3SEs, including signal sequences, chaperone-binding domains, effector domains, and transcription factor binding promoter sites, and assembled a unified prediction pipeline integrating multi-aspect biological features within homology-based and multiple machine learning models. To our knowledge, we have compiled the most comprehensive biological sequence feature analysis for T3SEs in this research. The T3SEpp pipeline integrating the variety of features and assembling different models showed high accuracy, which should facilitate more accurate identification of T3SEs in new and existing bacterial whole-genome sequences.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00394-21,2,No,No,NA,NA,NA,jocolova@med.umich.edu,Secondary analysis paper without accession numbers using database microbio search engine database,No Data Available,1262,10.1128/mSystems.00394-21,mSystems,7/13/21,3/8/22,8/31/21,10.1128/msystems.00394-21,10/20/22,2379-5077,4,8/31/21,235,NA,10.1128,American Society for Microbiology,0.9722276,Crossref,38,38,2,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","A Scale-Free, Fully Connected Global Transition Network Underlies Known Microbiome Diversity",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00394-21,6,"<jats:p>Microbiomes are inherently linked by their structural similarity, yet the global features of such similarity are not clear. Here, we propose as a solution a search-based microbiome transition network.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00451-22,1,Yes,Yes,Public,NA,"sequence, sequencing, NCBI, Illumina, SRA",pschloss@umich.edu,NA,Data Available,1300,10.1128/msystems.00451-22,mSystems,9/7/22,10/26/22,10/26/22,10.1128/msystems.00451-22,2/12/23,2379-5077,5,10/26/22,235,NA,10.1128,American Society for Microbiology,0.9496372,Crossref,81,81,2,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Metabolite Production in
            <i>Alkanna tinctoria</i>
            Links Plant Development with the Recruitment of Individual Members of Microbiome Thriving at the Root-Soil Interface",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00451-22,7,"<jats:p>
            Previous studies have shown that individual, isolated microorganisms may influence secondary metabolism of plants and induce or stimulate the production of medicinally relevant secondary metabolism. Here, we analyzed the microbiome-metabolome linkage of the medicinal plant
            <jats:italic>Alkanna tinctoria</jats:italic>
            , which is known to produce valuable compounds, particularly the naphthoquinones alkannin and shikonin and their derivatives.
          </jats:p>",en,mSystems,NA,2022,NA
https://journals.asm.org/doi/10.1128/msystems.00457-20,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1205,10.1128/mSystems.00457-20,mSystems,8/3/20,3/8/22,8/25/20,10.1128/msystems.00457-20,9/21/22,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99684083,Crossref,101,101,9,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Formula Diet Alters the Ileal Metagenome and Transcriptome at Weaning and during the Postweaning Period in a Porcine Model,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00457-20,5,"<jats:p>Exclusive human milk (HM) breastfeeding for the first 6 months of age in infants is recommended to improve health outcomes during early life and beyond. When women are unable to provide sufficient HM, milk formula (MF) is often recommended as a complementary or alternative source of nutrition. Previous studies in piglets demonstrated that MF alters the gut microbiome and induces inflammatory cytokine production. The links between MF feeding, gut microbiome, and inflammation status are unclear due to challenges associated with the collection of intestinal samples from human infants. The current report provides the first insight into MF-microbiome-inflammation connections in the small intestine compared with HM feeding using a porcine model. The present results showed that, compared with HM, MF might impact immune function through the induction of ileal inflammation, apoptosis, and tight junction disruptions and likely compromised immune defense against pathogen detection in the small intestine relative to piglets that were fed HM.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00471-20,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1292,10.1128/mSystems.00471-20,mSystems,8/24/20,3/8/22,8/25/20,10.1128/msystems.00471-20,1/5/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.9545876,Crossref,89,89,10,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Press Disturbance Alters Community Structure and Assembly Mechanisms of Bacterial Taxa and Functional Genes in Mesocosm-Scale Bioreactors,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00471-20,5,"<jats:p>Ecosystem management must be viewed in the context of increasing frequencies and magnitudes of various disturbances that occur at different scales. This work provides a glimpse of the changes in assembly mechanisms found in microbial communities exposed to sustained changes in their environment. These mechanisms, deterministic or stochastic, can cause communities to reach a similar or variable composition and function. For a comprehensive view, we use a joint evaluation of temporal dynamics in assembly mechanisms and community structure for both bacterial taxa and their functional genes at different abundance levels, in both disturbed and undisturbed states. We further reverted the disturbance state to contrast recovery of function with community structure. Our findings are relevant, as very few studies have employed such an approach, while there is a need to assess the relative importance of assembly mechanisms for microbial communities across different spatial and temporal scales, environmental gradients, and types of disturbance.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00571-21,9,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1203,10.1128/mSystems.00571-21,mSystems,7/6/21,3/8/22,8/31/21,10.1128/msystems.00571-21,2/15/23,2379-5077,4,8/31/21,235,NA,10.1128,American Society for Microbiology,0.9976422,Crossref,92,92,6,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Pathogenic
            <i>Vibrio</i>
            Species Are Associated with Distinct Environmental Niches and Planktonic Taxa in Southern California (USA) Aquatic Microbiomes",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00571-21,6,"<jats:p>Many species of coastal vibrio bacteria can infect humans, representing a growing health threat linked to increasing seawater temperatures. However, their interactions with surrounding microbes in the environment, especially eukaryotic organisms that may provide nutrients and attachment substrate, are poorly understood.</jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00589-20,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1219,10.1128/mSystems.00589-20,mSystems,9/7/20,3/8/22,10/27/20,10.1128/msystems.00589-20,1/9/23,2379-5077,5,10/27/20,235,NA,10.1128,American Society for Microbiology,0.9898594,Crossref,77,77,10,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Microbiome-Informed Food Safety and Quality: Longitudinal Consistency and Cross-Sectional Distinctiveness of Retail Chicken Breast Microbiomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00589-20,5,"<jats:p>Chicken has recently overtaken beef as the most-consumed meat in the United States. The growing popularity of chicken is accompanied by frequent occurrences of foodborne pathogens and increasing concerns over antibiotic usage. Our study represents a proof-of-concept investigation into the possibility and practicality of leveraging microbiome-informed food safety and quality. Through a longitudinal and cross-sectional survey, we established the chicken microbiome as a robust and multifaceted food microbiology attribute that could provide a variety of safety and quality information and retain systematic signals characteristic of overall processing environments.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00673-21,12,No,Yes,NA,NA,NA,jocolova@med.umich.edu,proteins,Data Available,1255,10.1128/mSystems.00673-21,mSystems,11/2/21,3/8/22,12/21/21,10.1128/msystems.00673-21,11/12/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.9742825,Crossref,132,132,4,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Structure-Aware Mycobacterium tuberculosis Functional Annotation Uncloaks Resistance, Metabolic, and Virulence Genes",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00673-21,6,"<jats:p>
            <jats:named-content content-type=""genus-species"">Mycobacterium tuberculosis</jats:named-content>
            , the primary causative agent of tuberculosis, kills more humans than any other infectious bacterium. Yet 40% of its genome is functionally uncharacterized, leaving much about the genetic basis of its resistance to antibiotics, capacity to withstand host immunity, and basic metabolism yet undiscovered.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00857-19,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1220,10.1128/mSystems.00857-19,mSystems,3/24/20,3/8/22,4/28/20,10.1128/msystems.00857-19,2/19/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98929924,Crossref,52,52,126,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Depletion of
            <i>Blautia</i>
            Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00857-19,5,"<jats:p>
            Child obesity constitutes a risk factor for developing insulin resistance which, if sustained, could lead to more severe conditions like type 2 diabetes (T2D) in adulthood. Our study identified previously unknown species whose depletion (
            <jats:named-content content-type=""genus-species"">Blautia luti</jats:named-content>
            and
            <jats:named-content content-type=""genus-species"">Blautia wexlerae</jats:named-content>
            ) is associated with insulin resistance in obese individuals. Our results also indicate that these bacterial species might help to reduce inflammation causally linked to obesity-related complications. Childhood is considered a window of opportunity to tackle obesity. These new findings provide, therefore, valuable information for the future design of microbiota-based strategies for the early prevention of obesity-related complications.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00880-19,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1226,10.1128/mSystems.00880-19,mSystems,4/20/20,3/8/22,4/28/20,10.1128/msystems.00880-19,1/23/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98578775,Crossref,64,64,12,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Critical Role of Zur and SmtB in Zinc Homeostasis of Mycobacterium smegmatis,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00880-19,5,"<jats:p>
            Zinc is crucial for many biological processes, as it is an essential cofactor of enzymes and a structural component of regulatory and DNA binding proteins. Hence, all living cells require zinc to maintain constant intracellular levels. However, in excess, zinc is toxic. Therefore, cellular zinc homeostasis needs to be tightly controlled. In bacteria, this is achieved by transcriptional regulators whose activity is mediated via zinc-dependent conformational changes promoting or preventing their binding to DNA. SmtB and Zur are important antagonistically acting bacterial regulators in mycobacteria. They sense changes in zinc concentrations in the femtomolar range and regulate transcription of genes for zinc acquisition, storage, and export. Here, we analyzed the role of SmtB and Zur in zinc homeostasis in
            <jats:named-content content-type=""genus-species"">Mycobacterium smegmatis</jats:named-content>
            . Our results revealed novel insights into the transcriptional processes of zinc homeostasis in mycobacteria and their regulation.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00889-21,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1251,10.1128/mSystems.00889-21,mSystems,8/24/21,3/8/22,8/31/21,10.1128/msystems.00889-21,1/10/23,2379-5077,4,8/31/21,235,NA,10.1128,American Society for Microbiology,0.97591215,Crossref,82,82,4,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",A Combination of Metagenomic and Cultivation Approaches Reveals Hypermutator Phenotypes within Vibrio cholerae-Infected Patients,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00889-21,6,"<jats:p>
            Pathogen evolution within patients can impact phenotypes such as drug resistance and virulence, potentially affecting clinical outcomes.
            <jats:named-content content-type=""genus-species"">V. cholerae</jats:named-content>
            infection can result in life-threatening diarrheal disease or asymptomatic infection. Here, we describe whole-genome sequencing of
            <jats:named-content content-type=""genus-species"">V. cholerae</jats:named-content>
            isolates and culture-free metagenomic sequencing from stool of symptomatic cholera patients and asymptomatic carriers.
          </jats:p>",en,mSystems,NA,2021,NA
