paper,html_tag,link_address,link_text,link_status,hostname,domain,website_type,link_count,new_seq_data,availability,data_public_private,software_links,keywords,submitter,comments,data_available,...11,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,...42
https://journals.asm.org/doi/10.1128/msystems.01196-21,"<a href=""%5C%22https://github.com/jandrewrfarrell/RUFUS%5C%22"">https://github.com/jandrewrfarrell/RUFUS</a>",https://github.com/jandrewrfarrell/RUFUS,https://github.com/jandrewrfarrell/RUFUS,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1259,10.1128/mSystems.01196-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.01196-21,12/26/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.97386760000000006,Crossref,91,91,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","The Extracellular Milieu of
            <i>Toxoplasma</i>
            's Lytic Cycle Drives Lab Adaptation, Primarily by Transcriptional Reprogramming",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01196-21,6,"<jats:p>
            It has been well established that prolonged
            <jats:italic>in vitro</jats:italic>
            cultivation of
            <jats:named-content content-type=""genus-species"">Toxoplasma gondii</jats:named-content>
            augments progression of the lytic cycle. This lab adaptation results in increased capacities to divide, migrate, and survive outside a host cell, all of which are considered host-independent virulence factors.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01196-21,"<a href=""%5C%22https://github.com/dillonl/graphite%5C%22"">https://github.com/dillonl/graphite</a>",https://github.com/dillonl/graphite,https://github.com/dillonl/graphite,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1259,10.1128/mSystems.01196-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.01196-21,12/26/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.97386760000000006,Crossref,91,91,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","The Extracellular Milieu of
            <i>Toxoplasma</i>
            's Lytic Cycle Drives Lab Adaptation, Primarily by Transcriptional Reprogramming",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01196-21,6,"<jats:p>
            It has been well established that prolonged
            <jats:italic>in vitro</jats:italic>
            cultivation of
            <jats:named-content content-type=""genus-species"">Toxoplasma gondii</jats:named-content>
            augments progression of the lytic cycle. This lab adaptation results in increased capacities to divide, migrate, and survive outside a host cell, all of which are considered host-independent virulence factors.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01196-21,"<a href=""%5C%22https://nucleobytes.com/4peaks/%5C%22"">https://nucleobytes.com/4peaks/</a>",https://nucleobytes.com/4peaks/,https://nucleobytes.com/4peaks/,200,nucleobytes.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1259,10.1128/mSystems.01196-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.01196-21,12/26/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.97386760000000006,Crossref,91,91,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","The Extracellular Milieu of
            <i>Toxoplasma</i>
            's Lytic Cycle Drives Lab Adaptation, Primarily by Transcriptional Reprogramming",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01196-21,6,"<jats:p>
            It has been well established that prolonged
            <jats:italic>in vitro</jats:italic>
            cultivation of
            <jats:named-content content-type=""genus-species"">Toxoplasma gondii</jats:named-content>
            augments progression of the lytic cycle. This lab adaptation results in increased capacities to divide, migrate, and survive outside a host cell, all of which are considered host-independent virulence factors.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.01196-21,"<a href=""%5C%22https://github.com/umbibio/ToxoplasmaGondii%5C%22"">https://github.com/umbibio/ToxoplasmaGondii</a>",https://github.com/umbibio/ToxoplasmaGondii,https://github.com/umbibio/ToxoplasmaGondii,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1259,10.1128/mSystems.01196-21,mSystems,12/7/21,3/8/22,12/21/21,10.1128/msystems.01196-21,12/26/22,2379-5077,6,12/21/21,235,NA,10.1128,American Society for Microbiology,0.97386760000000006,Crossref,91,91,7,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","The Extracellular Milieu of
            <i>Toxoplasma</i>
            's Lytic Cycle Drives Lab Adaptation, Primarily by Transcriptional Reprogramming",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01196-21,6,"<jats:p>
            It has been well established that prolonged
            <jats:italic>in vitro</jats:italic>
            cultivation of
            <jats:named-content content-type=""genus-species"">Toxoplasma gondii</jats:named-content>
            augments progression of the lytic cycle. This lab adaptation results in increased capacities to divide, migrate, and survive outside a host cell, all of which are considered host-independent virulence factors.
          </jats:p>",en,mSystems,NA,2021,NA
https://journals.asm.org/doi/10.1128/msystems.00857-19,"<a href=""%5C%22https://blast.ncbi.nlm.nih.gov/Blast.cgi%5C%22"">https://blast.ncbi.nlm.nih.gov/Blast.cgi</a>",https://blast.ncbi.nlm.nih.gov/Blast.cgi,https://blast.ncbi.nlm.nih.gov/Blast.cgi,200,blast.ncbi.nlm.nih.gov,gov,gov,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1220,10.1128/mSystems.00857-19,mSystems,3/24/20,3/8/22,4/28/20,10.1128/msystems.00857-19,2/19/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98929924,Crossref,52,52,126,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Depletion of
            <i>Blautia</i>
            Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00857-19,5,"<jats:p>
            Child obesity constitutes a risk factor for developing insulin resistance which, if sustained, could lead to more severe conditions like type 2 diabetes (T2D) in adulthood. Our study identified previously unknown species whose depletion (
            <jats:named-content content-type=""genus-species"">Blautia luti</jats:named-content>
            and
            <jats:named-content content-type=""genus-species"">Blautia wexlerae</jats:named-content>
            ) is associated with insulin resistance in obese individuals. Our results also indicate that these bacterial species might help to reduce inflammation causally linked to obesity-related complications. Childhood is considered a window of opportunity to tackle obesity. These new findings provide, therefore, valuable information for the future design of microbiota-based strategies for the early prevention of obesity-related complications.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00857-19,"<a href=""%5C%22https://www.dsmz.de%5C%22"">https://www.dsmz.de</a>",https://www.dsmz.de,https://www.dsmz.de,200,dsmz.de,de,other,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1220,10.1128/mSystems.00857-19,mSystems,3/24/20,3/8/22,4/28/20,10.1128/msystems.00857-19,2/19/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98929924,Crossref,52,52,126,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Depletion of
            <i>Blautia</i>
            Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00857-19,5,"<jats:p>
            Child obesity constitutes a risk factor for developing insulin resistance which, if sustained, could lead to more severe conditions like type 2 diabetes (T2D) in adulthood. Our study identified previously unknown species whose depletion (
            <jats:named-content content-type=""genus-species"">Blautia luti</jats:named-content>
            and
            <jats:named-content content-type=""genus-species"">Blautia wexlerae</jats:named-content>
            ) is associated with insulin resistance in obese individuals. Our results also indicate that these bacterial species might help to reduce inflammation causally linked to obesity-related complications. Childhood is considered a window of opportunity to tackle obesity. These new findings provide, therefore, valuable information for the future design of microbiota-based strategies for the early prevention of obesity-related complications.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00857-19,"<a href=""%5C%22https://cran.r-project.org/%5C%22"">https://cran.r-project.org/</a>",https://cran.r-project.org/,https://cran.r-project.org/,200,cran.r-project.org,org,org,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1220,10.1128/mSystems.00857-19,mSystems,3/24/20,3/8/22,4/28/20,10.1128/msystems.00857-19,2/19/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98929924,Crossref,52,52,126,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Depletion of
            <i>Blautia</i>
            Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00857-19,5,"<jats:p>
            Child obesity constitutes a risk factor for developing insulin resistance which, if sustained, could lead to more severe conditions like type 2 diabetes (T2D) in adulthood. Our study identified previously unknown species whose depletion (
            <jats:named-content content-type=""genus-species"">Blautia luti</jats:named-content>
            and
            <jats:named-content content-type=""genus-species"">Blautia wexlerae</jats:named-content>
            ) is associated with insulin resistance in obese individuals. Our results also indicate that these bacterial species might help to reduce inflammation causally linked to obesity-related complications. Childhood is considered a window of opportunity to tackle obesity. These new findings provide, therefore, valuable information for the future design of microbiota-based strategies for the early prevention of obesity-related complications.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00857-19,"<a href=""%5C%22https://github.com/alfbenpa/permubiome%5C%22"">https://github.com/alfbenpa/permubiome</a>",https://github.com/alfbenpa/permubiome,https://github.com/alfbenpa/permubiome,200,github.com,com,com,4,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1220,10.1128/mSystems.00857-19,mSystems,3/24/20,3/8/22,4/28/20,10.1128/msystems.00857-19,2/19/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98929924,Crossref,52,52,126,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Depletion of
            <i>Blautia</i>
            Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00857-19,5,"<jats:p>
            Child obesity constitutes a risk factor for developing insulin resistance which, if sustained, could lead to more severe conditions like type 2 diabetes (T2D) in adulthood. Our study identified previously unknown species whose depletion (
            <jats:named-content content-type=""genus-species"">Blautia luti</jats:named-content>
            and
            <jats:named-content content-type=""genus-species"">Blautia wexlerae</jats:named-content>
            ) is associated with insulin resistance in obese individuals. Our results also indicate that these bacterial species might help to reduce inflammation causally linked to obesity-related complications. Childhood is considered a window of opportunity to tackle obesity. These new findings provide, therefore, valuable information for the future design of microbiota-based strategies for the early prevention of obesity-related complications.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00880-19,"<a href=""%5C%22https://www.fruitfly.org/seq_tools/promoter.html%5C%22"">https://www.fruitfly.org/seq_tools/promoter.html</a>",https://www.fruitfly.org/seq_tools/promoter.html,https://www.fruitfly.org/seq_tools/promoter.html,200,fruitfly.org,org,org,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1226,10.1128/mSystems.00880-19,mSystems,4/20/20,3/8/22,4/28/20,10.1128/msystems.00880-19,1/23/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98578775,Crossref,64,64,12,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Critical Role of Zur and SmtB in Zinc Homeostasis of Mycobacterium smegmatis,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00880-19,5,"<jats:p>
            Zinc is crucial for many biological processes, as it is an essential cofactor of enzymes and a structural component of regulatory and DNA binding proteins. Hence, all living cells require zinc to maintain constant intracellular levels. However, in excess, zinc is toxic. Therefore, cellular zinc homeostasis needs to be tightly controlled. In bacteria, this is achieved by transcriptional regulators whose activity is mediated via zinc-dependent conformational changes promoting or preventing their binding to DNA. SmtB and Zur are important antagonistically acting bacterial regulators in mycobacteria. They sense changes in zinc concentrations in the femtomolar range and regulate transcription of genes for zinc acquisition, storage, and export. Here, we analyzed the role of SmtB and Zur in zinc homeostasis in
            <jats:named-content content-type=""genus-species"">Mycobacterium smegmatis</jats:named-content>
            . Our results revealed novel insights into the transcriptional processes of zinc homeostasis in mycobacteria and their regulation.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00880-19,"<a href=""%5C%22https://blast.ncbi.nlm.nih.gov/Blast.cgi?PROGRAM=blastn&amp;PAGE_TYPE=BlastSearch&amp;LINK_LOC=blasthome%5C%22"">https://blast.ncbi.nlm.nih.gov/Blast.cgi?PROGRAM=blastn&amp;PAGE_TYPE=BlastSearch&amp;LINK_LOC=blasthome</a>",https://blast.ncbi.nlm.nih.gov/Blast.cgi?PROGRAM=blastn&amp;PAGE_TYPE=BlastSearch&amp;LINK_LOC=blasthome,https://blast.ncbi.nlm.nih.gov/Blast.cgi?PROGRAM=blastn&amp;PAGE_TYPE=BlastSearch&amp;LINK_LOC=blasthome,200,blast.ncbi.nlm.nih.gov,gov,gov,2,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1226,10.1128/mSystems.00880-19,mSystems,4/20/20,3/8/22,4/28/20,10.1128/msystems.00880-19,1/23/23,2379-5077,2,4/28/20,235,NA,10.1128,American Society for Microbiology,0.98578775,Crossref,64,64,12,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Critical Role of Zur and SmtB in Zinc Homeostasis of Mycobacterium smegmatis,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00880-19,5,"<jats:p>
            Zinc is crucial for many biological processes, as it is an essential cofactor of enzymes and a structural component of regulatory and DNA binding proteins. Hence, all living cells require zinc to maintain constant intracellular levels. However, in excess, zinc is toxic. Therefore, cellular zinc homeostasis needs to be tightly controlled. In bacteria, this is achieved by transcriptional regulators whose activity is mediated via zinc-dependent conformational changes promoting or preventing their binding to DNA. SmtB and Zur are important antagonistically acting bacterial regulators in mycobacteria. They sense changes in zinc concentrations in the femtomolar range and regulate transcription of genes for zinc acquisition, storage, and export. Here, we analyzed the role of SmtB and Zur in zinc homeostasis in
            <jats:named-content content-type=""genus-species"">Mycobacterium smegmatis</jats:named-content>
            . Our results revealed novel insights into the transcriptional processes of zinc homeostasis in mycobacteria and their regulation.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00266-20,"<a href=""%5C%22https://prosite.expasy.org/scanprosite/%5C%22"">https://prosite.expasy.org/scanprosite/</a>",https://prosite.expasy.org/scanprosite/,https://prosite.expasy.org/scanprosite/,200,prosite.expasy.org,org,org,1,No,No,NA,NA,NA,jocolova@med.umich.edu,NA,No Data Available,1275,10.1128/mSystems.00266-20,mSystems,5/5/20,3/8/22,6/30/20,10.1128/msystems.00266-20,2/20/23,2379-5077,3,6/30/20,235,NA,10.1128,American Society for Microbiology,0.9624122,Crossref,22,22,153,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","SARS-CoV-2 and ORF3a: Nonsynonymous Mutations, Functional Domains, and Viral Pathogenesis",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00266-20,5,"<jats:p>At the surge of the coronavirus disease 2019 (COVID-19) pandemic, we detected and identified six functional domains (I to VI) in the SARS-CoV-2 3a protein. Our analysis showed that the functional domains were linked to virulence, infectivity, ion channel formation, and virus release in SARS-CoV-2 3a. Our study also revealed the functional importance of conserved domains across the species barrier. Observations reported in this study merit experimental confirmation.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00125-20,"<a href=""%5C%22https://doi.org/10.5281/zenodo.3784407%5C%22"">https://doi.org/10.5281/zenodo.3784407</a>",https://doi.org/10.5281/zenodo.3784407,https://doi.org/10.5281/zenodo.3784407,200,doi.org,org,org,1,No,Yes,NA,NA,NA,jocolova@med.umich.edu,"MS in MassIVE, and iOMEGA",Data Available,1227,10.1128/mSystems.00125-20,mSystems,6/1/20,3/8/22,6/30/20,10.1128/msystems.00125-20,1/23/23,2379-5077,3,6/30/20,235,NA,10.1128,American Society for Microbiology,0.98546803,Crossref,71,71,24,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology","Comparative Genomics and Metabolomics in the Genus
            <i>Nocardia</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00125-20,5,"<jats:p>
            Our work emphasizes that
            <jats:italic>Nocardia</jats:italic>
            represent a prolific source for natural products rivaling better-characterized genera such as
            <jats:italic>Streptomyces</jats:italic>
            or
            <jats:italic>Amycolatopsis</jats:italic>
            . Furthermore, we showed that large-scale analysis of biosynthetic gene clusters using similarity networks with high stringency allows the distinction and prediction of natural product structural variations. This will facilitate future genomics-driven drug discovery campaigns.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00457-20,"<a href=""%5C%22https://www.mg-rast.org%5C%22"">https://www.mg-rast.org</a>",https://www.mg-rast.org,https://www.mg-rast.org,403,mg-rast.org,org,org,1,Yes,Yes,NA,NA,NA,jocolova@med.umich.edu,NA,Data Available,1205,10.1128/mSystems.00457-20,mSystems,8/3/20,3/8/22,8/25/20,10.1128/msystems.00457-20,9/21/22,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99684083,Crossref,101,101,9,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Formula Diet Alters the Ileal Metagenome and Transcriptome at Weaning and during the Postweaning Period in a Porcine Model,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00457-20,5,"<jats:p>Exclusive human milk (HM) breastfeeding for the first 6 months of age in infants is recommended to improve health outcomes during early life and beyond. When women are unable to provide sufficient HM, milk formula (MF) is often recommended as a complementary or alternative source of nutrition. Previous studies in piglets demonstrated that MF alters the gut microbiome and induces inflammatory cytokine production. The links between MF feeding, gut microbiome, and inflammation status are unclear due to challenges associated with the collection of intestinal samples from human infants. The current report provides the first insight into MF-microbiome-inflammation connections in the small intestine compared with HM feeding using a porcine model. The present results showed that, compared with HM, MF might impact immune function through the induction of ileal inflammation, apoptosis, and tight junction disruptions and likely compromised immune defense against pathogen detection in the small intestine relative to piglets that were fed HM.</jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,"<a href=""%5C%22https://www.github.com/bactopia/bactopia%5C%22"">https://www.github.com/bactopia/bactopia</a>",https://www.github.com/bactopia/bactopia,https://www.github.com/bactopia/bactopia,200,github.com,com,com,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,"<a href=""%5C%22https://bactopia.github.io/%5C%22"">https://bactopia.github.io/</a>",https://bactopia.github.io/,https://bactopia.github.io/,200,bactopia.github.io,io,other,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,"<a href=""%5C%22https://www.github.com/bactopia/bactopia/%5C%22"">https://www.github.com/bactopia/bactopia/</a>",https://www.github.com/bactopia/bactopia/,https://www.github.com/bactopia/bactopia/,200,github.com,com,com,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,"<a href=""%5C%22https://doi.org/10.5281/zenodo.3926909%5C%22"">https://doi.org/10.5281/zenodo.3926909</a>",https://doi.org/10.5281/zenodo.3926909,https://doi.org/10.5281/zenodo.3926909,200,doi.org,org,org,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
https://journals.asm.org/doi/10.1128/msystems.00190-20,"<a href=""%5C%22https://bioconda.github.io/recipes/bactopia/README.html%5C%22"">https://bioconda.github.io/recipes/bactopia/README.html</a>",https://bioconda.github.io/recipes/bactopia/README.html,https://bioconda.github.io/recipes/bactopia/README.html,200,bioconda.github.io,io,other,7,No,Yes,NA,NA,NA,jocolova@med.umich.edu,secondary analysis paper,Data Available,1207,10.1128/mSystems.00190-20,mSystems,8/3/20,3/14/22,8/25/20,10.1128/msystems.00190-20,2/20/23,2379-5077,4,8/25/20,235,NA,10.1128,American Society for Microbiology,0.99663293,Crossref,119,119,37,"Computer Science Applications,Genetics,Molecular Biology,Modeling and Simulation,Ecology, Evolution, Behavior and Systematics,Biochemistry,Physiology,Microbiology",Bactopia: a Flexible Pipeline for Complete Analysis of Bacterial Genomes,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00190-20,5,"<jats:p>
            It is now relatively easy to obtain a high-quality draft genome sequence of a bacterium, but bioinformatic analysis requires organization and optimization of multiple open source software tools. We present Bactopia, a pipeline for bacterial genome analysis, as an option for processing bacterial genome data. Bactopia also automates downloading of data from multiple public sources and species-specific customization. Because the pipeline is written in the Nextflow language, analyses can be scaled from individual genomes on a local computer to thousands of genomes using cloud resources. As a usage example, we processed 1,664
            <jats:italic>Lactobacillus</jats:italic>
            genomes from public sources and used comparative analysis workflows (Bactopia Tools) to identify and analyze members of the
            <jats:named-content content-type=""genus-species"">L. crispatus</jats:named-content>
            species.
          </jats:p>",en,mSystems,NA,2020,NA
