paper,new_seq_data,data_availability,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,file,da,nsd,predicted,notes,assertion,author,link,license,reference,update_to,subtitle,funder,doi_no_underscore
https://journals.asm.org/doi/10.1128/aac.48.9.3579-3582.2004,No,No,10.1128/AAC.48.9.3579-3582.2004,Antimicrobial Agents and Chemotherapy,8/24/04,2/21/22,2004-09,10.1128/aac.48.9.3579-3582.2004,5/13/22,"0066-4804,1098-6596",9,2004-09,235,3579-3582,10.1128,American Society for Microbiology,0.9993226,Crossref,13,13,7,"Infectious Diseases,Pharmacology (medical),Pharmacology",Biochemical Characterization of Laboratory Mutants of Extended-Spectrum β-Lactamase TEM-60,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.48.9.3579-3582.2004,48,"<jats:title>ABSTRACT</jats:title>
          <jats:p>Three mutants of the extended-spectrum β-lactamase TEM-60, the P51L, K104E, and S164R mutants, were constructed by site-directed mutagenesis. The kinetic parameters of the mutated enzymes and interactions of inhibitors were significantly different from those of TEM-60, revealing that the L51P mutation plays an important role in enzyme activity and stability in the TEM-60 background.</jats:p>",en,Antimicrob Agents Chemother,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.00366-11,No,No,10.1128/AAC.00366-11,Antimicrobial Agents and Chemotherapy,7/26/11,2/21/22,2011-10,10.1128/aac.00366-11,2/14/23,"0066-4804,1098-6596",10,2011-10,235,4543-4551,10.1128,American Society for Microbiology,0.9992606,Crossref,46,46,114,"Infectious Diseases,Pharmacology (medical),Pharmacology","Efficacy of Oral E1210, a New Broad-Spectrum Antifungal with a Novel Mechanism of Action, in Murine Models of Candidiasis, Aspergillosis, and Fusariosis",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.00366-11,55,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            E1210 is a first-in-class, broad-spectrum antifungal with a novel mechanism of action—inhibition of fungal glycosylphosphatidylinositol biosynthesis. In this study, the efficacies of E1210 and reference antifungals were evaluated in murine models of oropharyngeal and disseminated candidiasis, pulmonary aspergillosis, and disseminated fusariosis. Oral E1210 demonstrated dose-dependent efficacy in infections caused by
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Candida</jats:named-content>
            species,
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Aspergillus</jats:named-content>
            spp., and
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Fusarium solani</jats:named-content>
            . In the treatment of oropharyngeal candidiasis, E1210 and fluconazole each caused a significantly greater reduction in the number of oral CFU than the control treatment (
            <jats:italic>P</jats:italic>
            &lt; 0.05). In the disseminated candidiasis model, mice treated with E1210, fluconazole, caspofungin, or liposomal amphotericin B showed significantly higher survival rates than the control mice (
            <jats:italic>P</jats:italic>
            &lt; 0.05). E1210 was also highly effective in treating disseminated candidiasis caused by azole-resistant
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Candida albicans</jats:named-content>
            or
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Candida tropicalis</jats:named-content>
            . A 24-h delay in treatment onset minimally affected the efficacy outcome of E1210 in the treatment of disseminated candidiasis. In the
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Aspergillus flavus</jats:named-content>
            pulmonary aspergillosis model, mice treated with E1210, voriconazole, or caspofungin showed significantly higher survival rates than the control mice (
            <jats:italic>P</jats:italic>
            &lt; 0.05). E1210 was also effective in the treatment of
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Aspergillus fumigatus</jats:named-content>
            pulmonary aspergillosis. In contrast to many antifungals, E1210 was also effective against disseminated fusariosis caused by
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">F. solani</jats:named-content>
            . In conclusion, E1210 demonstrated consistent efficacy in murine models of oropharyngeal and disseminated candidiasis, pulmonary aspergillosis, and disseminated fusariosis. These data suggest that further studies to determine E1210's potential for the treatment of disseminated fungal infections are indicated.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.00118-06,No,No,10.1128/AAC.00118-06,Antimicrobial Agents and Chemotherapy,6/26/06,2/21/22,2006-07,10.1128/aac.00118-06,1/2/23,"0066-4804,1098-6596",7,2006-07,235,2368-2373,10.1128,American Society for Microbiology,0.99907297,Crossref,19,19,11,"Infectious Diseases,Pharmacology (medical),Pharmacology","Absorption, Metabolism, and Excretion of [
            <sup>14</sup>
            C]Viramidine in Humans",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.00118-06,50,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Absorption, metabolism, and excretion of [
            <jats:sup>14</jats:sup>
            C]viramidine, a prodrug of ribavirin, were studied in humans following a single oral dose (600 mg). Viramidine was rapidly absorbed, with a time to maximum concentration of the drug in plasma of 1.5 h. Viramidine and ribavirin accounted for only 4.3% and 42% of plasma area under the concentration-time curve (AUC) for radioactivity, respectively, indicating extensive conversion of viramidine to ribavirin, followed by further metabolism of ribavirin. The drug was largely trapped in red blood cells (RBC), with an RBC-to-plasma radioactivity AUC
            <jats:sub>0-∞</jats:sub>
            ratio of 108. Excretion of total radioactivity in urine and feces accounted for 50.8% and 26.1% of the dose, respectively. The metabolic profile in urine (0 to 24 h) indicated that viramidine was excreted primarily as triazole carboxamide (TCONH
            <jats:sub>2</jats:sub>
            ), triazole carboxylic acid nucleoside (TCOOH), and ribavirin with a small amount of unchanged viramidine, which each accounted for 64.1%, 17.0%, 15.7%, and 3.2% of urinary radioactivity, respectively. The amounts of unchanged viramidine (3.4% of dose) and ribavirin (10% of dose) in urine were small after oral administration of viramidine.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.45.1.203-207.2001,No,No,10.1128/AAC.45.1.203-207.2001,Antimicrobial Agents and Chemotherapy,7/27/02,2/21/22,2001-01,10.1128/aac.45.1.203-207.2001,12/23/22,"0066-4804,1098-6596",1,2001-01,235,203-207,10.1128,American Society for Microbiology,0.99901706,Crossref,20,20,33,"Infectious Diseases,Pharmacology (medical),Pharmacology","In Vitro and In Vivo Antibacterial Activities of L-084, a Novel Oral Carbapenem, against Causative Organisms of Respiratory Tract Infections",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.45.1.203-207.2001,45,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            L-084 (a prodrug of LJC 11,036 [L-036]) is a new oral carbapenem. Here we compared the in vitro and in vivo antibacterial activities of L-036 with those of imipenem, faropenem, ceditoren-pivoxil, cefdinir, amoxicillin, and levofloxacin. The MICs at which 90% of the isolates were inhibited of L-036 against methicillin-susceptible staphylococci,
            <jats:italic>Streptococcus pneumoniae</jats:italic>
            including penicillin-resistant organisms,
            <jats:italic>Escherichia coli</jats:italic>
            ,
            <jats:italic>Klebsiella pneumoniae</jats:italic>
            ,
            <jats:italic>Haemophilus influenzae</jats:italic>
            including ampicillin-resistant organisms,
            <jats:italic>Legionella pneumophila</jats:italic>
            , and
            <jats:italic>Moraxella catarrhalis</jats:italic>
            were equal to or less than 1 μg/ml. In pharmacokinetics studies of L-084 in lungs of mice, the maximum concentration in serum, half-life, and area under the concentration-time curve of this drug were 9.09 μg/g of tissue, 6.18 h, and 31.0 μg · h/ml, respectively. In murine respiratory infection models of penicillin-susceptible and -resistant
            <jats:italic>S. pneumoniae</jats:italic>
            and
            <jats:italic>H. influenzae</jats:italic>
            , the efficacies of L-084 were better than those of reference drugs. Our results indicate that the in vitro high potency and good distribution in the lungs might be the underlying mechanisms of its efficacy in the murine model of pneumonia.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.00942-06,Yes,Yes,10.1128/AAC.00942-06,Antimicrobial Agents and Chemotherapy,1/13/07,2/21/22,2007-03,10.1128/aac.00942-06,1/19/23,"0066-4804,1098-6596",3,2007-03,235,1028-1037,10.1128,American Society for Microbiology,0.9997778,Crossref,54,54,59,"Infectious Diseases,Pharmacology (medical),Pharmacology","Sequencing and Analysis of the Biosynthetic Gene Cluster of the Lipopeptide Antibiotic Friulimicin in
            <i>Actinoplanes friuliensis</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.00942-06,51,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:italic>Actinoplanes friuliensis</jats:italic>
            produces the lipopeptide antibiotic friulimicin, which is a cyclic peptide with one exocyclic amino acid linked to a branched-chain fatty acid acyl residue. The structural relationship to daptomycin and the excellent antibacterial performance of friulimicin make the antibiotic an attractive drug candidate. The complete friulimicin biosynthetic gene cluster of 24 open reading frames from
            <jats:italic>A. friuliensis</jats:italic>
            was sequenced and analyzed. In addition to genes for regulation, self-resistance, and transport, the cluster contains genes encoding peptide synthetases, proteins involved in the synthesis and linkage of the fatty acid component of the antibiotic, and proteins involved in the synthesis of the nonproteinogenic amino acids pipecolinic acid, methylaspartic acid, and 2,3-diaminobutyric acid. By using heterologous gene expression in
            <jats:italic>Escherichia coli</jats:italic>
            , we provide biochemical evidence for the stereoselective synthesis of
            <jats:sc>l</jats:sc>
            -pipecolinic acid by the deduced protein of the lysine cyclodeaminase gene
            <jats:italic>pip</jats:italic>
            . Furthermore, we show the involvement of the
            <jats:italic>dabA</jats:italic>
            and
            <jats:italic>dabB</jats:italic>
            genes in the biosynthesis of 2,3-diaminobutyric acid by gene inactivation and subsequent feeding experiments.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.00277-21,Yes,Yes,10.1128/AAC.00277-21,Antimicrobial Agents and Chemotherapy,6/13/21,2/21/22,7/16/21,10.1128/aac.00277-21,7/4/22,"0066-4804,1098-6596",8,7/16/21,235,NA,10.1128,American Society for Microbiology,0.9997289,Crossref,17,17,1,"Infectious Diseases,Pharmacology (medical),Pharmacology","Diversity of Sequence Types and Impact of Fitness Cost among Carbapenem-Resistant Acinetobacter baumannii Isolates from Tripoli, Libya",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.00277-21,65,"<jats:p>
            We investigated the molecular epidemiology of 21 carbapenem-resistant
            <jats:named-content content-type=""genus-species"">Acinetobacter baumannii</jats:named-content>
            isolates from Libya and assessed their relative fitness. Core genome multilocus sequence typing (MLST) revealed five interhospital transmission clusters.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.48.9.3576-3578.2004,Yes,Yes,10.1128/AAC.48.9.3576-3578.2004,Antimicrobial Agents and Chemotherapy,8/24/04,2/21/22,2004-09,10.1128/aac.48.9.3576-3578.2004,6/10/22,"0066-4804,1098-6596",9,2004-09,235,3576-3578,10.1128,American Society for Microbiology,0.9994237,Crossref,22,22,43,"Infectious Diseases,Pharmacology (medical),Pharmacology","Isolation of an Integron-Borne
            <i>bla</i>
            <sub>VIM-4</sub>
            Type Metallo-β-Lactamase Gene from a Carbapenem-Resistant
            <i>Pseudomonas aeruginosa</i>
            Clinical Isolate in Hungary",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.48.9.3576-3578.2004,48,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The first integron-borne metallo-β-lactamase gene was isolated in Hungary. The
            <jats:italic>bla</jats:italic>
            <jats:sub>VIM-4</jats:sub>
            gene is located on a class 1 integron that also carries a novel
            <jats:italic>bla</jats:italic>
            <jats:sub>OXA</jats:sub>
            -like gene. The integron is harbored by a serotype O12
            <jats:italic>Pseudomonas aeruginosa</jats:italic>
            strain and shows high structural similarity to integrons isolated in Greece and Poland.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.01564-21,Yes,No,10.1128/AAC.01564-21,Antimicrobial Agents and Chemotherapy,9/27/21,2/21/22,11/17/21,10.1128/aac.01564-21,1/8/23,"0066-4804,1098-6596",12,11/17/21,235,NA,10.1128,American Society for Microbiology,0.9992285,Crossref,35,35,2,"Infectious Diseases,Pharmacology (medical),Pharmacology","Target Site Pharmacokinetics of Meropenem: Measurement in Human Explanted Lung Tissue by Bronchoalveolar Lavage, Microdialysis, and Homogenized Lung Tissue",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.01564-21,65,"<jats:p>Pneumonia is one of the most common infections in intensive care patients, and it is often treated with beta-lactam antibiotics. Even if therapeutic drug monitoring in blood is available, it is unclear whether sufficient concentrations are reached at the target site: the lung.</jats:p>",en,Antimicrob Agents Chemother,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.02640-14,Yes,No,10.1128/AAC.02640-14,Antimicrobial Agents and Chemotherapy,7/22/14,2/21/22,2014-11,10.1128/aac.02640-14,2/10/23,"0066-4804,1098-6596",11,2014-11,235,6345-6353,10.1128,American Society for Microbiology,0.9991139,Crossref,53,53,11,"Infectious Diseases,Pharmacology (medical),Pharmacology",Pantothenic Acid Biosynthesis in the Parasite Toxoplasma gondii: a Target for Chemotherapy,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.02640-14,58,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Toxoplasma gondii</jats:named-content>
            is a major food pathogen and neglected parasitic infection that causes eye disease, birth defects, and fetal abortion and plays a role as an opportunistic infection in AIDS. In this study, we investigated pantothenic acid (vitamin B
            <jats:sub>5</jats:sub>
            ) biosynthesis in
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">T. gondii</jats:named-content>
            . Genes encoding the full repertoire of enzymes for pantothenate synthesis and subsequent metabolism to coenzyme A were identified and are expressed in
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">T. gondii</jats:named-content>
            . A panel of inhibitors developed to target
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Mycobacterium tuberculosis</jats:named-content>
            pantothenate synthetase were tested and found to exhibit a range of values for inhibition of
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">T. gondii</jats:named-content>
            growth. Two inhibitors exhibited lower effective concentrations than the currently used toxoplasmosis drug pyrimethamine. The inhibition was specific for the pantothenate pathway, as the effect of the pantothenate synthetase inhibitors was abrogated by supplementation with pantothenate. Hence,
            <jats:named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">T. gondii</jats:named-content>
            encodes and expresses the enzymes for pantothenate synthesis, and this pathway is essential for parasite growth. These promising findings increase our understanding of growth and metabolism in this important parasite and highlight pantothenate synthetase as a new drug target.
          </jats:p>",en,Antimicrob Agents Chemother,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.46.2.425-433.2002,No,No,10.1128/AAC.46.2.425-433.2002,Antimicrobial Agents and Chemotherapy,7/27/02,2/21/22,2002-02,10.1128/aac.46.2.425-433.2002,2/16/23,"0066-4804,1098-6596",2,2002-02,235,425-433,10.1128,American Society for Microbiology,0.9984015,Crossref,50,50,71,"Infectious Diseases,Pharmacology (medical),Pharmacology",Inhibitory Effect of Adefovir on Viral DNA Synthesis and Covalently Closed Circular DNA Formation in Duck Hepatitis B Virus-Infected Hepatocytes In Vivo and In Vitro,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.46.2.425-433.2002,46,"<jats:title>ABSTRACT</jats:title>
          <jats:p>The elimination of viral covalently closed circular DNA (CCC DNA) from the nucleus of infected hepatocytes is an obstacle to achieving sustained viral clearance during antiviral therapy of chronic hepatitis B virus (HBV) infection. The aim of our study was to determine whether treatment with adefovir, a new acyclic nucleoside phosphonate, the prodrug of which, adefovir dipivoxil, is in clinical evaluation, is able to suppress viral CCC DNA both in vitro and in vivo using the duck HBV (DHBV) model. First, the effect of adefovir on viral CCC DNA synthesis was examined with primary cultures of DHBV-infected fetal hepatocytes. Adefovir was administered for six consecutive days starting one day before or four days after DHBV inoculation. Dose-dependent inhibition of both virion release in culture supernatants and synthesis of intracellular viral DNA was observed. Although CCC DNA amplification was inhibited by adefovir, CCC DNA was not eliminated by antiviral treatment and the de novo formation of CCC DNA was not prevented by pretreatment of the cells. Next, preventive treatment of experimentally infected ducklings with lamivudine or adefovir revealed that both efficiently suppressed viremia and intrahepatic DNA. However, persistence of viral DNA even when detectable only by PCR was associated with a recurrence of viral replication following drug withdrawal. Taken together, our results demonstrate that adefovir is a potent inhibitor of DHBV replication that inhibits CCC DNA amplification but does not effectively prevent the formation of CCC DNA from incoming viral genomes.</jats:p>",en,Antimicrob Agents Chemother,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.45.12.3635-3639.2001,Yes,No,10.1128/AAC.45.12.3635-3639.2001,Antimicrobial Agents and Chemotherapy,7/27/02,2/21/22,2001-12,10.1128/aac.45.12.3635-3639.2001,2/14/23,"0066-4804,1098-6596",12,2001-12,235,3635-3639,10.1128,American Society for Microbiology,0.99758166,Crossref,19,19,102,"Infectious Diseases,Pharmacology (medical),Pharmacology","Multidrug Resistant
            <i>Mycobacterium leprae</i>
            from Patients with Leprosy",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.45.12.3635-3639.2001,45,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Sequences of the
            <jats:italic>folP1</jats:italic>
            ,
            <jats:italic>rpoB</jats:italic>
            , and
            <jats:italic>gyrA</jats:italic>
            genes were analyzed for 88 isolates of
            <jats:italic>Mycobacterium leprae</jats:italic>
            from leprosy patients in Japan, Haiti, Indonesia, Pakistan, and the Philippines. Thirteen isolates (14.8%) showed representative mutations in more than two genes, suggesting the emergence of multidrug-resistant
            <jats:italic>M. leprae</jats:italic>
            .
          </jats:p>",en,Antimicrob Agents Chemother,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aac.45.12.3616-3622.2001,No,No,10.1128/AAC.45.12.3616-3622.2001,Antimicrobial Agents and Chemotherapy,7/27/02,2/21/22,2001-12,10.1128/aac.45.12.3616-3622.2001,6/24/22,"0066-4804,1098-6596",12,2001-12,235,3616-3622,10.1128,American Society for Microbiology,0.99645823,Crossref,11,11,30,"Infectious Diseases,Pharmacology (medical),Pharmacology","In Vitro Antibacterial Activities of AF 3013, the Active Metabolite of Prulifloxacin, against Nosocomial and Community Italian Isolates",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/aac.45.12.3616-3622.2001,45,"<jats:title>ABSTRACT</jats:title>
          <jats:p>AF 3013, the active metabolite of prulifloxacin, was tested to determine its inhibitory and bactericidal activities against 396 nosocomial and 258 community Italian isolates. Compared with that of ciprofloxacin, its activity (assessed in MIC and minimal bactericidal concentration tests) was generally similar or greater against gram-positive bacteria and greater against gram-negative bacteria. In time-kill assays using selected isolates, its bactericidal activity was comparable to that of ciprofloxacin.</jats:p>",en,Antimicrob Agents Chemother,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
