alternative.id,paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,update.policy,url,volume,abstract,language,short.container.title,assertion,author,funder,link,license,reference,published.online,page,update_to,unique_id,html_filename
10.1128/msystems.00166-24,https://journals.asm.org/doi/10.1128/msystems.00166-24,mSystems,2024-07-10,2024-08-20,2024-08-20,10.1128/msystems.00166-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,61,61,0,"Transcriptome and proteome analyses reveal genes and signaling pathways involved in the response to two insect hormones in the insect-fungal pathogen
            <i>Hirsutella satumaensis</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00166-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              The insect hormones ecdysone (20E) and juvenile hormone III (JH) have been demonstrated to stimulate the secretion of conidia mucilage and pigments in
              <jats:italic>Hirsutella satumaensis</jats:italic>
              . However, the underlying mechanisms remain elusive. Here, comparative transcriptome and proteome analyses were performed to identify the fungal genes and proteins of
              <jats:italic>H. satumaensis</jats:italic>
              that are up- or downregulated in response to insect hormones. A total of 17,407 unigenes and 1,016 proteins in conidia mucilage were identified. The genes involved in response to the hormones were classified into four functional groups: (
              <jats:xref ref-type=""bibr"">1</jats:xref>
              ) stress response-related genes that are required for the removal of reactive oxygen species (glutathione synthetase, c7144) and genes involved in the response to osmotic stress in the hemocoel, such as those encoding proteins involved in the G, mTOR, and MAPK signaling pathways (
              <jats:xref ref-type=""bibr"">2</jats:xref>
              ); insect hormone metabolic genes, including genes encoding ecdysteroid UDP-glucosyltransferase, ecdysteroid-22-kinase, and a key aldehyde dehydrogenase in a juvenile hormone synthesis pathway (
              <jats:xref ref-type=""bibr"">3</jats:xref>
              ); secretory proteins that share homology with those of the host
              <jats:italic>Bombyx mori</jats:italic>
              , including fibrohexamerin, sericin 1, metalloprotease 1 protein, and silk gum protein, which were revealed by the omics data; and (
              <jats:xref ref-type=""bibr"">4</jats:xref>
              ) proteins related to amino sugar metabolism and oxidative phosphorylation that were specifically expressed in mucilage in response to 20E and JH, respectively. These findings revealed that
              <jats:italic>H. satumaensis</jats:italic>
              can mount effective responses by modulating the expression of genes involved in the detoxification, adaptation, and evasion of insect hormone-mediated immune responses, providing fresh insights into fungal pathogen-host insect interactions.
            </jats:p>
            <jats:sec>
              <jats:title>IMPORTANCE</jats:title>
              <jats:p>
                Insect hormones are highly important for the regulation of insect growth, development, and immune system function. Thus, the expansion of entomopathogenic fungi (EPF) could be affected by these hormones when they inhabit the host hemocoel. However, the molecular basis of EPF in response to insect hormones has yet to be determined. Our results revealed that EPF are impacted by 20E and JH, both of which act as signals, as these hormones lead to changes in metabolic pathways of the fungus, thus demonstrating a direct relationship between the fungus and the hormones. Furthermore, adaptive strategies, such as the use of ecdysone-inactivating enzymes and secreted filamentous proteins in
                <jats:italic>H. satumaensis</jats:italic>
                , which strongly resemble those of the host insect, have been discovered, thus illustrating the importance of adaptation to insect hormones for a better understanding of the interaction between insects and EPF.
              </jats:p>
            </jats:sec>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00166-24,Data/html/10.1128_msystems.00166-24
10.1128/msystems.00213-24,https://journals.asm.org/doi/10.1128/msystems.00213-24,mSystems,2024-07-09,2024-08-20,2024-08-20,10.1128/msystems.00213-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,40,40,0,Metapresence: a tool for accurate species detection in metagenomics based on the genome-wide distribution of mapping reads,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00213-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Shotgun metagenomics allows comprehensive sampling of the genomic information of microbes in a given environment and is a tool of choice for studying complex microbial systems. Mapping sequencing reads against a set of reference or metagenome-assembled genomes is in principle a simple and powerful approach to define the species-level composition of the microbial community under investigation. However, despite the widespread use of this approach, there is no established way to properly interpret the alignment results, with arbitrary relative abundance thresholds being routinely used to discriminate between present and absent species. Such an approach can be affected by significant biases, especially in the identification of rare species. Therefore, it is important to develop new metrics to overcome these biases. Here, we present Metapresence, a new tool to perform reliable identification of the species in metagenomic samples based on the distribution of mapped reads on the reference genomes. The analysis is based on two metrics describing the breadth of coverage and the genomic distance between consecutive reads. We demonstrate the high precision and wide applicability of the tool using data from various synthetic communities, a real mock community, and the gut microbiome of healthy individuals and antibiotic-associated-diarrhea patients. Overall, our results suggest that the proposed approach has a robust performance in hard-to-analyze microbial communities containing contaminated or closely related genomes in low abundance.</jats:p>
            <jats:sec>
              <jats:title>IMPORTANCE</jats:title>
              <jats:p>Despite the prevalent use of genome-centric alignment-based methods to characterize microbial community composition, there lacks a standardized approach for accurately identifying the species within a sample. Currently, arbitrary relative abundance thresholds are commonly employed for this purpose. However, due to the inherent complexity of genome structure and biases associated with genome-centric approaches, this practice tends to be imprecise. Notably, it introduces significant biases, particularly in the identification of rare species. The method presented here addresses these limitations and contributes significantly to overcoming inaccuracies in precisely defining community composition, especially when dealing with rare members.</jats:p>
            </jats:sec>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00213-24,Data/html/10.1128_msystems.00213-24
10.1128/msystems.00726-24,https://journals.asm.org/doi/10.1128/msystems.00726-24,mSystems,2024-07-09,2024-08-20,2024-08-20,10.1128/msystems.00726-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,78,78,0,"In-hospital areas with distinct maintenance and staff/patient traffic have specific microbiome profiles, functions, and resistomes",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00726-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Hospitals are subject to strict microbial control. Stringent cleaning and confinement measures in hospitals lead to a decrease in microbial diversity, but an increase in resistance genes. Given the rise of antimicrobial resistances and healthcare-associated infections, understanding the hospital microbiome and its resistome is crucial. This study compared the microbiome and resistome at different levels of confinement (CL) within a single hospital. Using amplicon sequencing, shotgun metagenomics, and genome/plasmid reconstruction, we demonstrate that microbial composition differs in a stable way between the CLs and that the most restrictive confinement level CL1 had the lowest microbial but the highest functional diversity. This CL also exhibited a greater abundance of functions related to virulence, disease, defense, and stress response. Comparison of antibiotic resistance also showed differences among CLs in terms of the selection process and specific mechanisms for antimicrobial/antibiotic resistance. The resistances found in the samples of CL1 were mostly mediated via antibiotic efflux pumps and were mainly located on chromosomes, whereas in the other, less restrictive CL antibiotic resistances were more present on plasmids. This could be of particular importance for patient-related areas (CL2), as the potential spread of antibiotic resistances could be a major concern in this area. Our results show that there are differences in the microbiome and resistome even within a single hospital, reflecting room utilization and confinement. Since restrictive confinement selects for resistant microorganisms, strategies are required to deepen our understanding of dynamic processes of microbiome and resistome within hospital environments.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Effective measures to combat antibiotic resistances and healthcare-associated infections are urgently needed, including optimization of microbial control. However, previous studies have indicated that stringent control can lead to an increase in the resistance capacities of microbiomes on surfaces. This study adds to previous knowledge by focusing on the conditions in a single hospital, resolving the microbiomes and their resistomes in three different confinement levels (CL): operating room, patient-related areas, and non-patient-related areas. We were able to identify stable key taxa; profiled the capacities of taxa, functions, and antimicrobial resistances (AMR); and reconstruct genomes and plasmids in each CL. Our results show that the most restrictive CL indeed had the highest functional diversity, but that resistances were mostly encoded on chromosomes, indicating a lower possibility of resistance spread. However, clever strategies are still required to strike a balance between microbial control and selective pressures in environments where patients need protection.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00726-24,Data/html/10.1128_msystems.00726-24
10.1128/msystems.00770-24,https://journals.asm.org/doi/10.1128/msystems.00770-24,mSystems,2024-07-09,2024-08-20,2024-08-20,10.1128/msystems.00770-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,147,147,0,"Physiology, fast and slow: bacterial response to variable resource stoichiometry and dilution rate",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00770-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              Microorganisms grow despite imbalances in the availability of nutrients and energy. The biochemical and elemental adjustments that bacteria employ to sustain growth when these resources are suboptimal are not well understood. We assessed how
              <jats:italic>Pseudomonas putida</jats:italic>
              KT2440 adjusts its physiology at differing dilution rates (to approximate growth rates) in response to carbon (C), nitrogen (N), and phosphorus (P) stress using chemostats. Cellular elemental and biomolecular pools were variable in response to different limiting resources at a slow dilution rate of 0.12 h
              <jats:sup>−1</jats:sup>
              , but these pools were more similar across treatments at a faster rate of 0.48 h
              <jats:sup>−1</jats:sup>
              . At slow dilution rates, limitation by P and C appeared to alter cell growth efficiencies as reflected by changes in cellular C quotas and rates of oxygen consumption, both of which were highest under P- and lowest under C- stress. Underlying these phenotypic changes was differential gene expression of terminal oxidases used for ATP generation that allows for increased energy generation efficiency. In all treatments under fast dilution rates, KT2440 formed aggregates and biofilms, a physiological response that hindered an accurate assessment of growth rate, but which could serve as a mechanism that allows cells to remain in conditions where growth is favorable. Our findings highlight the ways that microorganisms dynamically adjust their physiology under different resource supply conditions, with distinct mechanisms depending on the limiting resource at slow growth and convergence toward an aggregative phenotype with similar compositions under conditions that attempt to force fast growth.
            </jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              All organisms experience suboptimal growth conditions due to low nutrient and energy availability. Their ability to survive and reproduce under such conditions determines their evolutionary fitness. By imposing suboptimal resource ratios under different dilution rates on the model organism
              <jats:italic>Pseudomonas putida</jats:italic>
              KT2440, we show that this bacterium dynamically adjusts its elemental composition, morphology, pools of biomolecules, and levels of gene expression. By examining the ability of bacteria to respond to C:N:P imbalance, we can begin to understand how stoichiometric flexibility manifests at the cellular level and impacts the flow of energy and elements through ecosystems.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00770-24,Data/html/10.1128_msystems.00770-24
10.1128/msystems.00375-24,https://journals.asm.org/doi/10.1128/msystems.00375-24,mSystems,2024-07-23,2024-08-20,2024-08-20,10.1128/msystems.00375-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,35,35,0,Versatile roles of protein flavinylation in bacterial extracyotosolic electron transfer,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00375-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Bacteria perform diverse redox chemistries in the periplasm, cell wall, and extracellular space. Electron transfer for these extracytosolic activities is frequently mediated by proteins with covalently bound flavins, which are attached through post-translational flavinylation by the enzyme ApbE. Despite the significance of protein flavinylation to bacterial physiology, the basis and function of this modification remain unresolved. Here we apply genomic context analyses, computational structural biology, and biochemical studies to address the role of ApbE flavinylation throughout bacterial life. We identify ApbE flavinylation sites within structurally diverse protein domains and show that multi-flavinylated proteins, which may mediate longer distance electron transfer via multiple flavinylation sites, exhibit substantial structural heterogeneity. We identify two novel classes of flavinylation substrates that are related to characterized proteins with non-covalently bound flavins, providing evidence that protein flavinylation can evolve from a non-covalent flavoprotein precursor. We further find a group of structurally related flavinylation-associated cytochromes, including those with the domain of unknown function DUF4405, that presumably mediate electron transfer in the cytoplasmic membrane. DUF4405 homologs are widespread in bacteria and related to ferrosome iron storage organelle proteins that may facilitate iron redox cycling within ferrosomes. These studies reveal a complex basis for flavinylated electron transfer and highlight the discovery power of coupling comparative genomic analyses with high-quality structural models.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>This study explores the mechanisms bacteria use to transfer electrons outside the cytosol, a fundamental process involved in energy metabolism and environmental interactions. Central to this process is a phenomenon known as flavinylation, where a flavin molecule—a compound related to vitamin B2—is covalently attached to proteins, to enable electron transfer. We employed advanced genomic analysis and computational modeling to explore how this modification occurs across different bacterial species. Our findings uncover new types of proteins that undergo this modification and highlight the diversity and complexity of bacterial electron transfer mechanisms. This research broadens our understanding of bacterial physiology and informs potential biotechnological applications that rely on microbial electron transfer, including bioenergy production and bioremediation.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00375-24,Data/html/10.1128_msystems.00375-24
10.1128/msystems.00697-24,https://journals.asm.org/doi/10.1128/msystems.00697-24,mSystems,2024-07-26,2024-08-20,2024-08-20,10.1128/msystems.00697-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,56,56,0,Learning metabolic dynamics from irregular observations by Bidirectional Time-Series State Transfer Network,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00697-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Modeling microbial metabolic dynamics is important for the rational optimization of both biosynthetic systems and industrial processes to facilitate green and efficient biomanufacturing. Classical approaches utilize explicit equation systems to represent metabolic networks, enabling the quantification of pathway fluxes to identify metabolic bottlenecks. However, these white-box models, despite their diverse applications, have limitations in simulating metabolic dynamics and are intrinsically inaccurate for industrial strains that lack information on network structures and kinetic parameters. On the other hand, black-box models do not rely on prior mechanistic knowledge of strains but are built upon observed time-series trajectories of biosynthetic systems in action. In practice, these observations are typically irregular, with discontinuously observed time points across multiple independent batches, each time point potentially containing missing measurements. Learning from such irregular data remains challenging for existing approaches. To address this issue, we present the Bidirectional Time-Series State Transfer Network (BTSTN) for modeling metabolic dynamics directly from irregular observations. Using evaluation data sets derived from both ideal dynamic systems and a real-world fermentation process, we demonstrate that BTSTN accurately reconstructs dynamic behaviors and predicts future trajectories. This approach exhibits enhanced robustness against missing measurements and noise, as compared to the state-of-the-art methods.</jats:p>
            <jats:sec>
              <jats:title>IMPORTANCE</jats:title>
              <jats:p>Industrial biosynthetic systems often involve strains with unclear genetic backgrounds, posing challenges in modeling their distinct metabolic dynamics. In such scenarios, white-box models, which commonly rely on inferred networks, are thereby of limited applicability and accuracy. In contrast, black-box models, such as statistical models and neural networks, are directly fitted or learned from observed time-series trajectories of biosynthetic systems in action. These methods typically assume regular observations without missing time points or measurements. If the observations are irregular, a pre-processing step becomes necessary to obtain a fully filled data set for subsequent model training, which, at the same time, inevitably introduces errors into the resulting models. BTSTN is a novel approach that natively learns from irregular observations. This distinctive feature makes it a unique addition to the current arsenal of technologies modeling metabolic dynamics.</jats:p>
            </jats:sec>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00697-24,Data/html/10.1128_msystems.00697-24
10.1128/msystems.00295-24,https://journals.asm.org/doi/10.1128/msystems.00295-24,mSystems,2024-07-30,2024-08-20,2024-08-20,10.1128/msystems.00295-24,2024-09-11,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,89,89,1,Meta-analysis of the human gut microbiome uncovers shared and distinct microbial signatures between diseases,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00295-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Microbiome studies have revealed gut microbiota’s potential impact on complex diseases. However, many studies often focus on one disease per cohort. We developed a meta-analysis workflow for gut microbiome profiles and analyzed shotgun metagenomic data covering 11 diseases. Using interpretable machine learning and differential abundance analysis, our findings reinforce the generalization of binary classifiers for Crohn’s disease (CD) and colorectal cancer (CRC) to hold-out cohorts and highlight the key microbes driving these classifications. We identified high microbial similarity in disease pairs like CD vs ulcerative colitis (UC), CD vs CRC, Parkinson’s disease vs type 2 diabetes (T2D), and schizophrenia vs T2D. We also found strong inverse correlations in Alzheimer’s disease vs CD and UC. These findings, detected by our pipeline, provide valuable insights into these diseases.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Assessing disease similarity is an essential initial step preceding a disease-based approach for drug repositioning. Our study provides a modest first step in underscoring the potential of integrating microbiome insights into the disease similarity assessment. Recent microbiome research has predominantly focused on analyzing individual diseases to understand their unique characteristics, which by design excludes comorbidities in individuals. We analyzed shotgun metagenomic data from existing studies and identified previously unknown similarities between diseases. Our research represents a pioneering effort that utilizes both interpretable machine learning and differential abundance analysis to assess microbial similarity between diseases.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00295-24,Data/html/10.1128_msystems.00295-24
10.1128/msystems.00687-24,https://journals.asm.org/doi/10.1128/msystems.00687-24,mSystems,2024-07-23,2024-08-20,2024-08-20,10.1128/msystems.00687-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"Erratum for Ma, “A new hypothesis on BV etiology: dichotomous and crisscrossing categorization of complex versus simple on healthy versus BV vaginal microbiomes”",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00687-24,9,NA,en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00687-24,Data/html/10.1128_msystems.00687-24
10.1128/msystems.00570-24,https://journals.asm.org/doi/10.1128/msystems.00570-24,mSystems,2024-07-18,2024-08-20,2024-08-20,10.1128/msystems.00570-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"Correction for Zhang et al., “MbovP0725, a secreted serine/threonine phosphatase, inhibits the host inflammatory response and affects metabolism in
            <i>Mycoplasma bovis</i>
            ”",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00570-24,9,NA,en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00570-24,Data/html/10.1128_msystems.00570-24
10.1128/msystems.00573-24,https://journals.asm.org/doi/10.1128/msystems.00573-24,mSystems,2024-07-09,2024-08-20,2024-08-20,10.1128/msystems.00573-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,52,52,0,Metagenomic clustering links specific metabolic functions to globally relevant ecosystems,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00573-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Metagenomic sequencing has advanced our understanding of biogeochemical processes by providing an unprecedented view into the microbial composition of different ecosystems. While the amount of metagenomic data has grown rapidly, simple-to-use methods to analyze and compare across studies have lagged behind. Thus, tools expressing the metabolic traits of a community are needed to broaden the utility of existing data. Gene abundance profiles are a relatively low-dimensional embedding of a metagenome’s functional potential and are, thus, tractable for comparison across many samples. Here, we compare the abundance of KEGG Ortholog Groups (KOs) from 6,539 metagenomes from the Joint Genome Institute’s Integrated Microbial Genomes and Metagenomes (JGI IMG/M) database. We find that samples cluster into terrestrial, aquatic, and anaerobic ecosystems with marker KOs reflecting adaptations to these environments. For instance, functional clusters were differentiated by the metabolism of antibiotics, photosynthesis, methanogenesis, and surprisingly GC content. Using this functional gene approach, we reveal the broad-scale patterns shaping microbial communities and demonstrate the utility of ortholog abundance profiles for representing a rapidly expanding body of metagenomic data.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Metagenomics, or the sequencing of DNA from complex microbiomes, provides a view into the microbial composition of different environments. Metagenome databases were created to compile sequencing data across studies, but it remains challenging to compare and gain insight from these large data sets. Consequently, there is a need to develop accessible approaches to extract knowledge across metagenomes. The abundance of different orthologs (i.e., genes that perform a similar function across species) provides a simplified representation of a metagenome’s metabolic potential that can easily be compared with others. In this study, we cluster the ortholog abundance profiles of thousands of metagenomes from diverse environments and uncover the traits that distinguish them. This work provides a simple to use framework for functional comparison and advances our understanding of how the environment shapes microbial communities.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00573-24,Data/html/10.1128_msystems.00573-24
10.1128/msystems.00501-24,https://journals.asm.org/doi/10.1128/msystems.00501-24,mSystems,2024-07-25,2024-08-20,2024-08-20,10.1128/msystems.00501-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,35,35,0,"LCN2 regulates the gut microbiota and metabolic profile in mice infected with
            <i>Mycobacterium bovis</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00501-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              Infection with
              <jats:italic>Mycobacterium bovis</jats:italic>
              precipitates a spectrum of pathologies in bovines, notably necrotic pneumonia, mastitis, and arthritis, impinging upon the health and nutritional assimilation of these animals. A pivotal factor, lipocalin 2 (Lcn2), is responsive to microbial invasion, inflammatory processes, and tissue damage, the extent of which Lcn2 modulates the gut environment, however, remains unclear in response to
              <jats:italic>M. bovis</jats:italic>
              -induced alterations. To explore the role of Lcn2 in shaping the gut milieu of mice during a 5-week period post
              <jats:italic>-M. bovis</jats:italic>
              infection, Lcn2 knockout Lcn2
              <jats:sup>−/−</jats:sup>
              mice were scrutinized for changes in the gut microbiota and metabolomic profiles. Results showed that Lcn2
              <jats:sup>−/−</jats:sup>
              mice infected with
              <jats:italic>M. bovis</jats:italic>
              exhibited notable shifts in the operational taxonomic units (OTUs) of gut microbiota, alongside significant disparities in α and β diversity. Concomitantly, a marked increase was observed during the 5-week period in the abundance of Akkermansia, Oscillospira, and Bacteroides, coupled with a substantial decrease in Ruminococcus within the microbiome of Lcn2 knockout mice. Notably,
              <jats:italic>Akkermansia muciniphila</jats:italic>
              was significantly enriched in the gut flora of Lcn2
              <jats:sup>−/−</jats:sup>
              mice. Furthermore, the absence of Lcn2 significantly altered the gut metabolomic landscape, evidenced by elevated levels of metabolites such as taurodeoxycholic acid, 10-undecenoic acid, azelaic acid, and dodecanedioic acid in Lcn2
              <jats:sup>−/−</jats:sup>
              mice. Our findings demonstrated that the lack of Lcn2 in the context of
              <jats:italic>M. bovis</jats:italic>
              infection profoundly affected the regulation of gut microbiota and metabolomic components, culminating in a transformed gut environment. Our results revealed that Lcn2 may regulate gut microbiota and metabolome components, changing the intestinal environment, thereby affecting the infection status of
              <jats:italic>M. bovis</jats:italic>
              .
            </jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              Our study addresses the critical knowledge gap regarding the specific influence of lipocalin 2 (LCN2) in the context of
              <jats:italic>Mycobacterium bovis</jats:italic>
              infection, particularly focusing on its role in the gut environment. Utilizing LCN2 knockout (Lcn2
              <jats:sup>−/−</jats:sup>
              ) mice, we meticulously assessed changes in the gut microbiota and metabolic components following
              <jats:italic>M. bovis</jats:italic>
              infection. Our findings reveal alterations in the gut microbial community, emphasizing the potentially crucial role of LCN2 in maintaining stability. Furthermore, we observed significant shifts in specific microbial communities, including the enrichment of
              <jats:italic>Akkermansia muciniphila</jats:italic>
              , known for its positive impact on intestinal health and immune regulation. The implications of our study extend beyond understanding the dynamics of the gut microbiome, offering insights into the potential therapeutic strategies for gut-related health conditions and microbial dysbiosis.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00501-24,Data/html/10.1128_msystems.00501-24
10.1128/msystems.00445-24,https://journals.asm.org/doi/10.1128/msystems.00445-24,mSystems,2024-07-23,2024-08-20,2024-08-20,10.1128/msystems.00445-24,2024-08-28,2379-5077,8,2024-08-20,235,10.1128,American Society for Microbiology,0,Crossref,52,52,0,Serial fermentation in milk generates functionally diverse community lineages with different degrees of structure stabilization,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00445-24,9,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>Microbial communities offer considerable potential for tackling environmental challenges by improving the functioning of ecosystems. Top-down community engineering is a promising strategy that could be used to obtain communities of desired function. However, the ecological factors that control the balance between community shaping and propagation are not well understood. Dairy backslopping, which consists of using part of the previous production to inoculate a new one, can be used as a model engineering approach to investigate community dynamics during serial propagations. In this study, 26 raw milk samples were serially propagated 6 times each, giving rise to 26 community lineages. Bacterial community structures were analyzed by metabarcoding, and acidification was recorded by pH monitoring. The results revealed that different types of community lineages could be obtained in terms of taxonomic composition and dynamics. Five lineages reached a repeatable community structure in a few propagation steps, with little variation between the final generations, giving rise to stable acidification kinetics. Moreover, these stabilized communities presented a high variability of structure and diverse acidification properties between community lineages. Besides, the other lineages were characterized by different levels of dynamics leading to parallel or divergent trajectories. The functional properties and dynamics of the communities were mainly related to the relative abundance and the taxonomic composition of lactic acid bacteria within the communities. These findings highlight that short-term schemes of serial fermentation can produce communities with a wide range of dynamics and that the balance between community shaping and propagation is intimately linked to community structure.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Microbiome applications require approaches for shaping and propagating microbial communities. Shaping allows the selection of communities with desired taxonomic and functional properties, while propagation allows the production of the biomass required to inoculate the engineered communities in the target ecosystem. In top-down community engineering, where communities are obtained from a pool of mixed microorganisms by acting on environmental variables, a major challenge is to master the balance between shaping and propagation. However, the ecological factors that favor high dynamics of community structure and, conversely, those that favor stability during propagation are not well understood. In this work, short-term dairy backslopping was used to investigate the key role of the taxonomic composition and structure of bacterial communities on their dynamics. The results obtained open up interesting prospects for the biotechnological use of microbiomes, particularly in the field of dairy fermentation, to diversify approaches for injecting microbial biodiversity into cheesemaking processes.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00445-24,Data/html/10.1128_msystems.00445-24
