paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,url,volume,language,author,alternative.id,update.policy,abstract,short.container.title,assertion,link,license,reference,update_to,funder,published.online,unique_id,html_filename
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2475,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2475,2024-05-27,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,35,35,1,Adjusting Expectations: The Impact of 2020 Campus Closures on Advisors’ Approaches to Graduate Student Mentorship,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2475,22,en,,10.1128/jmbe.v22i1.2475,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The spring 2020 campus closures due to the COVID-19 pandemic may have posed particular challenges related to the mentorship of science graduate students. In this study, science faculty mentors from one U.S. university report on potential delays to degree completion and their expectations of their mentees during this time.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2475,Data/html/10.1128_jmbe.v22i1.2475
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2603,Journal of Microbiology &amp; Biology Education,2021-04-30,2023-11-03,2021-04-30,10.1128/jmbe.v22i1.2603,2023-11-03,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,26,26,0,Titrating Teaching: An Interdisciplinary Case Study of Online and Face-to-Face Undergraduate Biochemistry Instruction<sup>†</sup>,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2603,22,en,,10.1128/jmbe.v22i1.2603,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Although many science education researchers have investigated developing science education at the K–12 levels to meet the needs of underrepresented students in science, far fewer have considered how shifts to online instruction in undergraduate science courses might provide insights into better supporting the achievement of students from diverse backgrounds at the university level. This case study aims to fill this gap by engaging in a reflective interdisciplinary “deep dive” into the instruction of one biochemistry professor at a designated Hispanic-Serving Institution, across two distinct modalities: face-to-face and online.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2603,Data/html/10.1128_jmbe.v22i1.2603
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2505,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-12-26,2021-04-30,10.1128/jmbe.v22i1.2505,2024-07-18,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,68,68,9,Instructional Communities of Practice during COVID-19: Social Networks and Their Implications for Resilience<sup>†</sup>,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2505,22,en,,10.1128/jmbe.v22i1.2505,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>In response to the COVID-19 pandemic, most spring 2020 university courses were abruptly transitioned mid-semester to remote learning. The current study was an exploratory investigation into the interactions among individuals within a single biology department during this transition.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2505,Data/html/10.1128_jmbe.v22i1.2505
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2331,Journal of Microbiology &amp; Biology Education,2021-04-30,2023-11-03,2021-04-30,10.1128/jmbe.v22i1.2331,2023-12-14,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,32,32,2,"Student Annotations of Published Data as a Collaboration between an Online Laboratory Course and the C. elegans Database, WormBase",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2331,22,en,,10.1128/jmbe.v22i1.2331,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Course-based undergraduate research experiences (CUREs) provide the same benefits as individual, mentored faculty research while expanding the availability of research opportunities. One important aspect of CUREs is students’ engagement in collaboration.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2331,Data/html/10.1128_jmbe.v22i1.2331
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2245,Journal of Microbiology &amp; Biology Education,2021-03-23,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2245,2024-09-15,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,13,13,2,"Genome Analysis of SARS-CoV-2 Case Study: An Undergraduate Online Learning Activity to Introduce Bioinformatics, BLAST, and the Power of Genome Databases
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2245,22,en,,10.1128/jmbe.v22i1.2245,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:title>ABSTRACT</jats:title>
          <jats:p>The COVID19 pandemic has significantly impacted scientific research and higher education. With the chaos, confusion, and concern caused by the SARSCoV2/COVID19 pandemic, there are lots of questions and general curiosity about coronaviruses and infectious disease. This global health crisis provides an optimal platform for teaching and discussing scientific research. COVID19-specific learning activities can help guide students and the public to accurately find scientific answers to their questions and help educate and teach true scientific principles to those eagerly wanting answers about COVID19. A SARSCoV2/COVID19 case study has been developed that allows students to align the genomes of 4 different coronaviruses to identify potential origins of the virus. Additional questions direct students to think critically about how an RNA viral genome may have different implications than a DNA viral genome, or why mutations in the surface glycoprotein may have big impacts on viral transmission and immunity. This case study was developed and implemented in Spring 2020 and was well received by students. It provides an introduction to genomics and bioinformatics through a highly relevant and applicable topic that everyone is interested in: COVID19.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2245,Data/html/10.1128_jmbe.v22i1.2245
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2337,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2337,2024-07-26,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,18,18,9,Three Steps to Adapt Case Studies for Synchronous and Asynchronous Online Learning†,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2337,22,en,,10.1128/jmbe.v22i1.2337,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Pandemic SARS-CoV-2 has ushered in a renewed interest in science along with rapid changes to educational modalities. While technology provides a variety of ways to convey learning resources, the incorporation of alternate modalities can be intimidating for those designing curricula.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2337,Data/html/10.1128_jmbe.v22i1.2337
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2565,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2565,2024-08-29,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,22,22,7,Triage and Recovery of STEM Laboratory Skills,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2565,22,en,,10.1128/jmbe.v22i1.2565,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The global COVID-19 pandemic left universities with few options but to turn to remote learning. With much effort, STEM courses made this change in modality; however, many laboratory skills, such as measurement and handling equipment, are more difficult to teach in an online learning environment.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2565,Data/html/10.1128_jmbe.v22i1.2565
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2425,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2425,2023-08-22,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,15,15,4,Impact of COVID-19 Curricular Shifts on Learning Gains on the Microbiology for Health Sciences Concept Inventory,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2425,22,en,,10.1128/jmbe.v22i1.2425,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>As a validated assessment, the Microbiology for Health Sciences Concept Inventory (MHSCI) is a valuable tool to evaluate student progress in health sciences microbiology courses. In this brief analysis, we survey MHSCI faculty users and report student MHSCI scores to determine the impact on student learning gains of the COVID-19 pandemic and subsequent quarantine in spring 2020.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2425,Data/html/10.1128_jmbe.v22i1.2425
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2479,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2479,2022-03-31,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,23,23,1,The Virtual Streptococcal Seminar Series and Trainee Symposium: Adaptations of a Research Community during the COVID-19 Pandemic,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2479,22,en,,10.1128/jmbe.v22i1.2479,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The COVID-19 pandemic has forced academic research communities to develop online means of learning, networking, and engaging in new research. To allow increased interaction and engagement of the streptococcal research community during the COVID-19 shutdown, we organized the Virtual Streptococcal Seminar Series and Virtual Streptococcal Trainee Symposium and advertised via email and social media outlets.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2479,Data/html/10.1128_jmbe.v22i1.2479
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2491,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2491,2022-04-03,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,34,34,0,Isn’t It Ironic? Adapting an Elective on Quarantine and Isolation for Online Delivery Due to a Pandemic,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2491,22,en,,10.1128/jmbe.v22i1.2491,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>The emergence of COVID-19 and the pandemic that followed have given us a front-row seat to the debate over individual rights versus public health.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2491,Data/html/10.1128_jmbe.v22i1.2491
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2253c,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2253c,2022-12-15,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,30,30,1,"CREARE: A Course-Based Undergraduate Research Experience to Study the Responses of the Endangered Coral
            <i>Acropora Cervicornis</i>
            to a Changing Environment
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2253c,22,en,,10.1128/jmbe.v22i1.2253C,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>
              There is mounting evidence to support that students who participate in scientific research experiences are more likely to continue on to advanced degrees and careers in science, technology, engineering, and mathematics (STEM). To introduce more students to the benefits of research, we have drawn on an ongoing project aimed at understanding how the Caribbean staghorn coral
              <jats:italic>Acropora cervicornis</jats:italic>
              responds to environmental fluctuations to develop a semester-long course-based undergraduate research experience (CURE), entitled CREARE (Coral Response to Environment Authentic Research Experience).
            </jats:bold>
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2253c,Data/html/10.1128_jmbe.v22i1.2253c
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2539,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2539,2024-08-29,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,12,12,7,Outbreak! an Online Board Game That Fosters Collaborative Learning of Viral Diseases,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2539,22,en,,10.1128/jmbe.v22i1.2539,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>Remote education has become necessary to resume teaching activities during the pandemic. Most educators were not prepared for this type of teaching or did not have access to the resources required for online classes.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2539,Data/html/10.1128_jmbe.v22i1.2539
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2397,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2397,2022-06-24,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,12,12,1,"Complex Systems in a Complex Time: Two Flexible Activities Using Online Models to Study Infectious Disease Transmission and Code Complex Systems Simulations
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2397,22,en,,10.1128/jmbe.v22i1.2397,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>With the advent of COVID-19, major media outlets and health organizations have been eager to provide projections on the spread of infectious disease through a population based on different variables. This report outlines two activities for leveraging the global interest in COVID-19 to (i) encourage students to explore simulations and data presentation, and (ii) develop models of complex systems using a block-based coding platform (StarLogo Nova).</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2397,Data/html/10.1128_jmbe.v22i1.2397
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2287,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2287,2022-07-22,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,28,28,2,Application of the Salient Practices Framework for Undergraduate Research Mentoring in Virtual Environments,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2287,22,en,,10.1128/jmbe.v22i1.2287,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Undergraduate research is an excellent example of student engagement that leads to numerous benefits for the student and faculty. However, for students to gain the most from the experience, high-quality mentorship is needed.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2287,Data/html/10.1128_jmbe.v22i1.2287
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2191,Journal of Microbiology &amp; Biology Education,2021-02-09,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2191,2023-08-30,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,9,9,1,"DNA Detectives: Outreach Activity Teaching Students to Identify Fish Eggs Using DNA Barcoding
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2191,22,en,,10.1128/jmbe.v22i1.2191,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Fish are an important resource worldwide and their management requires a combination of strategies, including the protection of spawning areas. However, the identification of fish early life stages, especially fish eggs, is challenging due to the lack of distinguishing morphological features.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2191,Data/html/10.1128_jmbe.v22i1.2191
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2395,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2395,2023-01-02,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,22,22,2,Undergraduate Virtual Engagement in Community Genome Annotation Provides Flexibility to Overcome Course Disruptions,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2395,22,en,,10.1128/jmbe.v22i1.2395,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Recently, students and faculty have been forced to deal with unprecedented disruptions to their courses and broader uncertainties that have presented serious challenges to quality instruction. We present a flexible, team-based approach to teaching and learning that can transition seamlessly between face-to-face, hybrid, and fully online instruction when disruptions occur.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2395,Data/html/10.1128_jmbe.v22i1.2395
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2341,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2341,2024-08-24,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,35,35,9,Innovation in a Time of Crisis: Adapting Active Learning Approaches for Remote Biology Courses,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2341,22,en,,10.1128/jmbe.v22i1.2341,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The sudden switch from predominantly in-person to remote learning across all levels of education due to the COVID-19 pandemic posed many challenges, including transitioning in-person active learning efforts to an online format. Although active learning has increased student engagement in science, it can be challenging to effectively integrate into remote courses.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2341,Data/html/10.1128_jmbe.v22i1.2341
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2429,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2429,2024-08-24,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,17,17,8,Exploring the Effects on Student Learning and Engagement of COVID-19: An Innovative and Interdisciplinary Approach,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2429,22,en,,10.1128/jmbe.v22i1.2429,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Educators are tasked with developing new pedagogical, communication, and assessment strategies to ensure the delivery of quality instruction to students. The nexus that exists between student engagement and teaching methods has been a sustained and distinct focus for higher education institutions.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2429,Data/html/10.1128_jmbe.v22i1.2429
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2409,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2409,2024-07-29,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,17,17,5,Integrating Metacognitive Regulation into the Online Classroom Using Student-Developed Learning Plans,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2409,22,en,,10.1128/jmbe.v22i1.2409,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>Students and instructors have been faced with unexpected challenges that presented rapidly due to the COVID-19 pandemic. The pandemic forced students into an unfamiliar learning ecosystem to which they had to quickly adapt in order to continue to be successful in their courses.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2409,Data/html/10.1128_jmbe.v22i1.2409
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2537,Journal of Microbiology &amp; Biology Education,2021-04-30,2023-11-03,2021-04-30,10.1128/jmbe.v22i1.2537,2024-07-22,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,38,38,8,Critical Online Service-Learning Pedagogy: Justice in Science Education,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2537,22,en,,10.1128/jmbe.v22i1.2537,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>In the year 2020 the world changed dramatically. We went from busy lives spent largely away from home to spending most of our time at home while daily facing deepening national crises.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2537,Data/html/10.1128_jmbe.v22i1.2537
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2579,Journal of Microbiology &amp; Biology Education,2021-05-11,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2579,2022-12-15,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,6,6,2,Implementing a Virtual Midterm to Identify Unknown Bacteria in a Microbiology Lab Course,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2579,22,en,,10.1128/jmbe.v22i1.2579,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>Identification of unknown bacteria is an integral module in most introductory Microbiology laboratory courses. This laboratory activity typically involves identifying bacteria based on Gram staining for morphology and gram reaction followed by studying their biochemical characteristics.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2579,Data/html/10.1128_jmbe.v22i1.2579
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2135,Journal of Microbiology &amp; Biology Education,2021-02-09,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2135,2024-08-12,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,20,20,7,"Sharing Notes Is Encouraged: Annotating and Cocreating with Hypothes.is and Google Docs
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2135,22,en,,10.1128/jmbe.v22i1.2135,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>Effectively analyzing literature can be challenging for those unfamiliar with studies from rapidly evolving research fields. Previous studies have shown that incorporating primary literature promotes scientific literacy and critical thinking skills.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2135,Data/html/10.1128_jmbe.v22i1.2135
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2521,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2521,2024-08-09,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,24,24,1,"Moving a Journal Article–Based Upper-Level Microbiology Dry Lab from In-Person to Online Instruction
            <sup>†</sup>",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2521,22,en,,10.1128/jmbe.v22i1.2521,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>During the spring semester of 2020, a journal article–based upper-level microbiology laboratory course was offered through Western New Mexico University at Glendale Community College in Glendale, AZ. Because most of the students had taken a lower-level microbiology class with a traditional wet laboratory, a dry lab format was used instead.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2521,Data/html/10.1128_jmbe.v22i1.2521
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2503,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2503,2024-09-14,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,13,13,30,Using Virtual Simulations in Online Laboratory Instruction and Active Learning Exercises as a Response to Instructional Challenges during COVID-19,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2503,22,en,,10.1128/jmbe.v22i1.2503,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The onset of the COVID-19 pandemic in Spring 2020 thrust instructors into a world of frenzy, presenting unique challenges to delivering course content. Especially challenging was how to substitute wet lab experiments that often comprise science labs.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2503,Data/html/10.1128_jmbe.v22i1.2503
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2439,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2439,2024-09-14,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,54,54,16,"Development of Gamified, Interactive, Low-Cost, Flexible Virtual Microbiology Labs That Promote Higher-Order Thinking during Pandemic Instruction",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2439,22,en,,10.1128/jmbe.v22i1.2439,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>The COVID-19 pandemic radically and without warning changed the laboratory learning environment for students and instructors. Students were faced with having to be receptive to new learning methods; instructors scrambled to devise innovative ways of providing a realistic lab experience for students.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2439,Data/html/10.1128_jmbe.v22i1.2439
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2375,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2375,2022-03-29,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,28,28,0,Engaging Undergraduates in Research Experiences at a Distance: Insights and Recommendations for Remote UREs,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2375,22,en,,10.1128/jmbe.v22i1.2375,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            Undergraduates phenotyping
            <jats:italic>Arabidopsis</jats:italic>
            knockouts (unPAK) is a biology research network that has provided undergraduate research experiences (URE) since 2010. In 2019, unPAK expanded to include a summer URE that engaged undergraduate researchers from across the network in an intensive collaborative program.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2375,Data/html/10.1128_jmbe.v22i1.2375
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2353,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2353,2024-07-22,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,45,45,9,"Science Bootcamp Goes Virtual: A Compressed, Interdisciplinary Online CURE Promotes Psychosocial Gains in STEM Transfer Students",journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2353,22,en,,10.1128/jmbe.v22i1.2353,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Course-based undergraduate research experiences (CUREs) are well-documented as high-impact practices that can broaden participation and success in STEM. Drawing primarily from a community of practice theoretical framework, we previously developed an interdisciplinary CURE course (Science Bootcamp) for STEM majors focused entirely on the scientific process.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2353,Data/html/10.1128_jmbe.v22i1.2353
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2679,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2679,2024-08-05,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,3,3,11,Teaching in a Time of Crisis: Editorial Perspectives on Adjusting STEM Education to the “New Normal” during the COVID-19 Pandemic,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2679,22,en,,10.1128/jmbe.v22i1.2679,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The COVID-19 pandemic has forever changed the world, how people interact, and the way business is conducted. Higher education is no exception; as institutions quickly shifted to remote teaching in Spring 2020, many faculty needed to support student learning in ways that were new to them.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2679,Data/html/10.1128_jmbe.v22i1.2679
https://journals.asm.org/doi/10.1128/jmbe.v22i1.2577,Journal of Microbiology &amp; Biology Education,2021-04-30,2022-03-04,2021-04-30,10.1128/jmbe.v22i1.2577,2022-04-01,"1935-7877,1935-7885",1,2021-04-30,235,NA,10.1128,American Society for Microbiology,0,Crossref,11,11,0,Growsafe: A Chemical Method to Deactivate Cultivated Microorganisms Using Low-Cost Kitchen Supplies,journal-article,http://dx.doi.org/10.1128/jmbe.v22i1.2577,22,en,,10.1128/jmbe.v22i1.2577,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>One limitation to engaging K–12 students and the public with microorganisms is the inability to cultivate and dispose of bacterial and fungal samples safely without expensive equipment or services. This barrier has been amplified with remote learning modalities and laboratory closures driven by safety precautions due to the COVID-19 pandemic.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v22i1.2577,Data/html/10.1128_jmbe.v22i1.2577
